Time(s),X(m/s^2),Y(m/s^2),Z(m/s^2)
0.00768239,0.268950015,-9.913050652,-5.532000065
0.02470526,-1.942050099,-14.83605099,-3.39195013
0.0417282,-5.626950264,-14.9650507,-2.259000063
0.05875106,-5.356050491,-10.78395081,-0.715050042
0.07577405,-3.573000193,-8.457000732,1.507950068
0.09279682,-1.642950058,-7.626000404,4.960950375
0.10981967,0.910950065,-6.511050224,6.21105051
0.12684268,3.066000223,-7.837050438,2.494950056
0.14386544,2.66595006,-7.569000244,1.710000038
0.16088828,1.129050016,-7.447050571,0.843000054
0.17791128,-0.187050015,-7.252950191,-0.183000013
0.19493412,-0.714000046,-7.377000332,-1.309050083
0.21195711,-0.913050056,-8.317950249,-1.717950106
0.22897992,-2.062050104,-9.963000298,-1.776000142
0.24600279,-2.674950123,-11.08095074,-1.215000033
0.2630258,-3.046050072,-12.12000084,-0.282000005
0.28004866,-2.623950243,-13.02300072,0.28005001
0.2970714,-1.405950069,-12.93000031,3.084000111
0.31409438,-0.391050011,-12.58995056,6.20595026
0.33111724,-0.529050052,-11.87595081,6.297000408
0.34814027,-2.329950094,-12.88695049,3.40500021
0.36516312,-3.928950071,-14.54595089,0.876000047
0.38218588,-3.55095005,-14.22495079,0.958050072
0.3992089,-3.012000084,-11.83995056,3.29700017
0.41623177,-2.584050179,-10.05195045,4.240050316
0.43325473,-2.895000219,-11.42400074,-1.231950045
0.45027759,-2.538000107,-11.76600075,-4.990950108
0.4673006,-1.617000103,-11.94300079,-2.563050032
0.48438492,0.26700002,-14.69205093,-0.495000035
0.50134626,3.075000048,-17.14605141,-0.207000017
0.51836927,6.388950348,-18.70905113,-0.892050028
0.53539209,7.063950539,-16.66200066,2.794050217
0.55241509,3.399000168,-12.09405041,2.6410501
0.56943784,-0.522000015,-8.509950638,-1.474050045
0.58646072,-2.364000082,-8.170050621,-2.961000204
0.60348374,-1.456050038,-7.296000481,-3.085050106
0.62050658,-0.967950046,-4.80300045,-2.7739501
0.63752956,-0.733050048,-3.328950167,-3.47295022
0.65455241,0.88500005,-2.328000069,-4.057050228
0.67157519,2.058000088,-1.890000105,-3.504000187
0.6885981,2.00999999,-2.176950216,-3.358050108
0.70562101,1.342050076,-2.191050053,-3.555000067
0.722644,1.627050042,-1.405950069,-3.310050249
0.73966688,2.19900012,-1.576050043,-2.257050037
0.75668966,2.314050198,-3.172950268,-0.70995003
0.77371272,2.781000137,-5.992950439,3.393000126
0.79073547,4.653000355,-10.58805084,13.44900036
0.80775846,5.802000046,-18.36000061,23.29200172
0.82478133,5.632050037,-23.23005104,16.59705162
0.84180433,2.154000044,-12.72405052,9.129000664
0.85882707,4.071000099,-8.601000786,4.683000088
0.87584995,7.138050556,-10.26195049,0.514950037
0.89287294,5.862000465,-9.961050034,-5.379000187
0.90989578,4.62195015,-12.19500065,-6.744000435
0.92691872,4.536000252,-15.23295116,-0.679050028
0.94394153,5.652000427,-12.41205025,-2.083950043
0.96096456,-1.315050006,-6.349950314,-7.534050465
0.97798733,-6.712050438,-6.214050293,-8.68500042
0.99501018,-7.09005022,-8.299050331,-8.341050148
1.01203316,-3.991950274,-10.03305054,-8.365050316
1.02905599,-2.221950054,-13.47795105,-6.073050499
1.04607904,-3.28305006,-14.63400078,-1.960050106
1.06310186,-4.48995018,-12.43905067,0.40200001
1.08012483,-3.967950106,-8.452050209,3.844950199
1.09714762,-1.621050119,-7.983000278,4.159049988
1.11417049,0.244950011,-7.636050224,2.788950205
1.13119354,1.713000059,-7.650000572,0.36195001
1.14821638,3.109050035,-8.413949966,-0.673950017
1.16523938,0.625950038,-7.68405056,1.690050125
1.18226222,0.643050015,-7.075950146,1.803000093
1.19928501,0.300000012,-7.066050529,1.468050122
1.21630799,0.292950004,-7.693050385,0.33495003
1.23333082,-0.60405004,-8.521950722,-0.897000015
1.25035382,-1.224000096,-9.48195076,-1.372950077
1.26737667,-2.196000099,-10.41600037,-0.813000023
1.28439969,-2.907000065,-11.32800007,0
1.30142253,-3.490950108,-11.77800083,0.904950023
1.3184455,-3.646950245,-12.25200081,2.590950012
1.33546829,-3.726000071,-12.2350502,4.543950081
1.35249113,-2.931000233,-11.76600075,5.701050282
1.36951413,-1.504050016,-11.67000103,5.278950214
1.38653696,-0.088950001,-12.73305035,5.248050213
1.40355998,0.063000001,-13.58100033,4.91505003
1.42058286,-0.343050003,-12.20700073,4.425000191
1.43760561,-1.59495008,-12.22305012,-0.45600003
1.45462868,-4.176000118,-12.84105015,-2.070000172
1.47165144,-4.959000111,-12.59895039,-3.988050222
1.48867444,-3.019950151,-13.36995029,-3.277050257
1.50569731,-0.046050001,-15.36495113,-1.534050107
1.5227203,3.552000284,-17.8879509,1.887000084
1.53974314,9.199950218,-18.62100029,2.458950043
1.55676614,7.332000256,-16.34205055,0.115050003
1.573789,2.464950085,-10.56900024,0.268050015
1.59081201,-1.5160501,-8.859000206,-1.455000043
1.60783486,-2.545050144,-7.971000195,-2.034000158
1.62485763,-2.353950024,-5.893050194,-2.23995018
1.64188062,-2.008949995,-4.405950069,-2.889000177
1.65890347,-0.118050009,-2.787000179,-3.949950218
1.67592644,1.870950103,-1.518000126,-4.195950031
1.69294931,2.403000116,-1.405950069,-4.002000332
1.70997229,1.894950032,-1.714950085,-3.777000189
1.72699515,1.438050032,-1.711950064,-3.294000149
1.74401791,1.705950022,-1.630950093,-2.797950029
1.76104098,1.720050097,-2.476050138,-1.6489501
1.77806375,1.666950107,-4.947000027,-0.382050008
1.79508681,3.219000101,-8.533950806,3.781050205
1.81210957,5.709000111,-14.36100101,15.4480505
1.82913266,5.283000469,-22.24305153,22.69800186
1.84615542,6.724050522,-22.83000183,15.12000084
1.86317843,3.967950106,-11.77305031,8.563950539
1.88020126,6.763050556,-11.58600044,4.422000408
1.89722426,6.858000278,-11.77995014,-2.245050192
1.91424711,5.509950161,-11.66505051,-6.957000256
1.93127012,1.155000091,-10.47105026,-2.068050146
1.94829296,1.171950102,-5.971950054,-8.776050568
1.96531569,0.247950018,-4.617000103,-4.753950119
1.98233877,-4.423050404,-6.477000237,-3.751050234
1.99936156,-7.552050591,-10.07805061,-7.342050552
2.01638461,-4.494000435,-11.85195065,-8.460000038
2.03340738,-3.300000191,-15.37695026,-5.917950153
2.05043044,-3.646950245,-14.6440506,-1.94295013
2.06745322,-3.145950079,-10.39395046,3.181950092
2.08447619,-1.858050108,-8.497950554,4.687950134
2.10149905,-0.874050021,-8.698950768,3.145950079
2.11852204,-0.376050025,-6.265950203,1.771950126
2.13554488,1.429950118,-6.618000507,-0.313050002
2.15256789,2.809950113,-8.107950211,0.346950024
2.16959076,1.972050071,-7.777050495,2.242950201
2.18661377,1.669950128,-7.387050152,1.723950028
2.20363666,0.571050048,-7.167000294,1.935000062
2.22065968,0.283950001,-7.321950436,1.015050054
2.23768256,-0.721050024,-8.287050247,0.151050001
2.25470555,-1.561050057,-9.520050049,0.00705
2.27172841,-2.407050133,-10.48005009,0.436050028
2.28875142,-2.739000082,-11.18700027,1.021950006
2.30577426,-2.421000004,-11.68500042,2.121000051
2.32279727,-1.879950047,-11.85195065,3.117000103
2.33982012,-1.636050105,-11.61000061,3.388050079
2.35684307,-1.200000048,-12.07995033,3.87405014
2.37386591,-0.730950058,-12.6420002,4.365000248
2.39088887,-1.693050027,-13.06095028,4.627950191
2.40791171,-2.364000082,-12.13695049,3.904950142
2.42493469,-1.750950098,-11.76105022,5.088000298
2.44195754,-2.155050039,-13.59300041,-0.399000019
2.45898052,-2.809050083,-14.18700027,-4.231950283
2.47600338,-2.004000187,-14.25600052,-4.870950222
2.4930264,1.275000095,-15.4480505,-1.351950049
2.51004926,4.23900032,-17.40705109,2.907000065
2.52707227,7.588950157,-17.99100113,0.670050025
2.54409515,9.039000511,-16.52295113,1.288050056
2.56111815,4.054950237,-11.97705078,-0.544950008
2.57814124,1.216950059,-8.947950363,-1.788000107
2.59516408,0.054000001,-7.657050133,-0.552000046
2.61218684,-1.414950013,-5.670000076,-1.869000077
2.62920991,-2.284950018,-3.819000244,-3.103950262
2.64623292,-1.411050081,-2.818950176,-4.024050236
2.66325576,1.134000063,-2.21505022,-4.38105011
2.68027874,3.034950256,-1.629000068,-3.58095026
2.69730158,2.754000187,-1.552050114,-2.685000181
2.71432464,1.210050106,-1.549950123,-2.271000147
2.73134739,0.387000024,-1.477950096,-1.965000153
2.74837034,0.363000006,-2.518950224,-1.404000044
2.76539342,-0.273000002,-4.734000206,-0.043950003
2.78241625,1.24605,-8.578950882,4.24695015
2.79943928,4.435050011,-14.1820507,15.83595085
2.81646214,5.749950409,-22.32705116,25.09005165
2.83348513,6.703050137,-20.74695015,15.48600101
2.85050823,3.817950249,-9.74505043,7.912950516
2.86753108,6.187950134,-7.612050533,2.6410501
2.88455408,8.725950241,-10.34895039,-0.909000039
2.90157694,7.0260005,-11.07900047,-6.492000103
2.9186,2.553000212,-13.5190506,-4.909950256
2.93562287,3.015000105,-13.61700058,-2.470050097
2.95264592,4.368000031,-9.646950722,-2.095950127
2.96966894,-1.186050057,-5.730000496,-5.784000397
2.98669178,-6.2760005,-5.512050152,-8.994000435
3.00371476,-5.893050194,-7.666950226,-9.142950058
3.02073782,-3.285000086,-11.0880003,-9.05700016
3.03776068,-2.670000076,-16.81605148,-6.382050514
3.0547837,-5.446950436,-16.78695107,-2.197050095
3.07180653,-5.653050423,-11.54805088,1.117950082
3.08882951,-4.059000015,-8.110050201,5.107050419
3.10585255,-1.711950064,-8.164950371,4.87005043
3.1228754,-0.268950015,-7.018050194,2.293950081
3.13989845,2.620050192,-6.786000252,-1.705950022
3.15692153,2.379000187,-7.702950478,0.364050031
3.17394436,1.821000099,-6.93405056,0.907050014
3.19096736,0.949050069,-6.465000153,1.816950083
3.20799043,1.384950042,-6.80700016,1.147050023
3.22501328,-0.027000001,-7.878000259,-0.034950003
3.24203626,-1.606950045,-9.319050789,-0.568949997
3.2590591,-2.407050133,-10.62195015,-0.337050021
3.27608218,-3.592050076,-11.78505039,0.630000055
3.29310519,-4.051050186,-12.7140007,2.193000078
3.31012803,-3.505950212,-13.25295067,4.019999981
3.3271511,-2.995950222,-12.37905025,5.538000107
3.34417409,-2.809050083,-11.69895077,6.076950073
3.36119695,-2.674950123,-13.09995079,3.481050253
3.37822002,-2.149950027,-15.02505112,1.944000125
3.39524302,-2.292000055,-14.16300106,-0.52305001
3.4122661,-1.59495008,-11.84505081,1.257000089
3.42928895,1.038000107,-11.86200047,3.184050083
3.44631203,-0.819000065,-12.1990509,-1.564950109
3.46333504,-0.610950053,-12.26400089,-2.769000053
3.48035786,0.090000004,-14.98395061,-0.697950006
3.49738086,2.560950041,-17.74695015,-0.451950014
3.51440392,5.254050255,-18.33600044,1.896000147
3.53142678,8.131950378,-17.39700127,2.326950073
3.54844986,4.97205019,-13.33200073,-0.922950029
3.56547287,-0.196950004,-9.159000397,-1.339950085
3.58249597,-1.47300005,-8.629950523,-1.203000069
3.59951881,-0.95295006,-7.701000214,-3.250050068
3.61654187,-1.5160501,-4.963950157,-3.589950085
3.63356484,-0.745050013,-2.791950226,-3.688950062
3.6505879,0.994950056,-1.585950017,-4.12005043
3.66761079,2.194050074,-0.835950017,-3.873000145
3.6855488,1.774950027,-0.874050021,-3.045000076
