"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636298671286064E9,"2021-11-07 16:24:31.286 UTC+01:00"
"PAUSE",1.618620916666987E1,1.636298687472332E9,"2021-11-07 16:24:47.472 UTC+01:00"
