"event","experiment time","system time","system time text"
"START",0.000000000E0,1636365420.638,"2021-11-08 10:57:00.638 UTC+01:00"
"PAUSE",2.134615729E1,1636365441.984,"2021-11-08 10:57:21.984 UTC+01:00"
