"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.929068700E-2,2.490330219E0,5.244469166E0,7.616952896E0
2.170766600E-2,2.523829699E0,5.234897614E0,7.664809227E0
2.412480100E-2,2.533401012E0,5.254040241E0,7.736593723E0
2.654183200E-2,2.552543640E0,5.277968407E0,7.789236069E0
2.895902000E-2,2.533401012E0,5.268397331E0,7.827520847E0
3.137646800E-2,2.576471806E0,5.254040241E0,7.870592117E0
3.379329100E-2,2.614757061E0,5.230112076E0,7.932805061E0
3.621042600E-2,2.657827854E0,5.201398373E0,8.014161110E0
3.862829100E-2,2.667398930E0,5.191826820E0,8.042875290E0
4.104563500E-2,2.691327333E0,5.187041283E0,8.100302696E0
4.346271800E-2,2.643470764E0,5.182255745E0,8.152944565E0
4.587980100E-2,2.619542599E0,5.163113117E0,8.167302132E0
4.829860300E-2,2.590828657E0,5.148756027E0,8.172087669E0
5.071558200E-2,2.547757864E0,5.167898655E0,8.210372925E0
5.313188500E-2,2.566900492E0,5.139184952E0,8.181658745E0
5.559688500E-2,2.547757864E0,5.191826820E0,8.196015358E0
5.804985300E-2,2.485544443E0,5.167898655E0,8.243872643E0
6.047146800E-2,2.447259426E0,5.191826820E0,8.205587387E0
6.287626000E-2,2.447259426E0,5.143970490E0,8.196015358E0
6.528115500E-2,2.394617319E0,5.115256786E0,8.200801849E0
6.768605100E-2,2.375474691E0,5.110470772E0,8.210372925E0
7.009089500E-2,2.375474691E0,5.134399414E0,8.167302132E0
7.249584300E-2,2.356332064E0,5.148756027E0,8.191229820E0
7.490084300E-2,2.346760750E0,5.163113117E0,8.181658745E0
7.730594700E-2,2.322832584E0,5.210969448E0,8.152944565E0
7.971110300E-2,2.322832584E0,5.215754986E0,8.148159027E0
8.211636400E-2,2.294118643E0,5.177470207E0,8.133802414E0
8.452402000E-2,2.284547329E0,5.220541000E0,8.157731056E0
8.692698900E-2,2.246262312E0,5.234897614E0,8.176873207E0
8.933230100E-2,2.222334146E0,5.225326538E0,8.186444283E0
9.173761400E-2,2.231905222E0,5.239683151E0,8.219944000E0
9.414292600E-2,2.241476536E0,5.258825779E0,8.219944000E0
9.654823900E-2,2.203191519E0,5.297111034E0,8.196015358E0
9.895360300E-2,2.145763636E0,5.277968407E0,8.205587387E0
1.013589160E-1,2.136192322E0,5.249254704E0,8.205587387E0
1.037641760E-1,2.145763636E0,5.268397331E0,8.224729538E0
1.061695410E-1,2.160120726E0,5.239683151E0,8.243872643E0
1.085748530E-1,2.169692039E0,5.258825779E0,8.215158463E0
1.109801660E-1,2.179263115E0,5.311468124E0,8.229515076E0
1.133854780E-1,2.184048891E0,5.258825779E0,8.229515076E0
1.157907910E-1,2.193620205E0,5.254040241E0,8.172087669E0
1.181961030E-1,2.184048891E0,5.277968407E0,8.162516594E0
1.206014160E-1,2.193620205E0,5.258825779E0,8.152944565E0
1.230067280E-1,2.207977057E0,5.287539959E0,8.191229820E0
1.254120410E-1,2.255833626E0,5.273182869E0,8.191229820E0
1.278173530E-1,2.289333105E0,5.273182869E0,8.219944000E0
1.302227180E-1,2.289333105E0,5.254040241E0,8.215158463E0
1.326280300E-1,2.308475733E0,5.277968407E0,8.229515076E0
1.350333430E-1,2.294118643E0,5.258825779E0,8.248658180E0
1.374386550E-1,2.274976015E0,5.187041283E0,8.229515076E0
1.398439680E-1,2.298904419E0,5.230112076E0,8.234300613E0
1.422492800E-1,2.327618122E0,5.196612358E0,8.234300613E0
1.446545930E-1,2.332403898E0,5.215754986E0,8.210372925E0
1.470599050E-1,2.289333105E0,5.201398373E0,8.239086151E0
1.494652180E-1,2.270190477E0,5.201398373E0,8.243872643E0
