"event","experiment time","system time","system time text"
"START",0.000000000E0,1636378796.551,"2021-11-08 14:39:56.551 UTC+01:00"
"PAUSE",4.204584010E1,1636378838.596,"2021-11-08 14:40:38.596 UTC+01:00"
