"event","experiment time","system time","system time text"
"START",0.000000000E0,1636570066.839,"2021-11-10 19:47:46.839 UTC+01:00"
"PAUSE",1.503596905E1,1636570081.875,"2021-11-10 19:48:01.875 UTC+01:00"
