"event","experiment time","system time","system time text"
"START",0.000000000E0,1636393758.165,"2021-11-08 18:49:18.165 UTC+01:00"
"PAUSE",3.718609999E1,1636393795.351,"2021-11-08 18:49:55.351 UTC+01:00"
