"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.587775833E-1,4.461359680E-1,-3.138776422E-1,2.293294221E-1
1.687565833E-1,4.518940151E-1,-2.972160876E-1,2.002466321E-1
1.787055833E-1,4.406860471E-1,-2.672930956E-1,1.861357540E-1
1.886845833E-1,4.136919975E-1,-2.350983918E-1,1.830339730E-1
1.986635833E-1,3.915987313E-1,-1.917330325E-1,1.917410046E-1
2.086125833E-1,3.779223263E-1,-1.275958568E-1,1.989395320E-1
2.185915833E-1,3.647880554E-1,-5.809152499E-2,2.147525549E-1
2.285405833E-1,3.626554012E-1,1.951538399E-2,2.225289941E-1
2.385195833E-1,3.573998511E-1,6.862796843E-2,2.225103080E-1
2.484995833E-1,3.549412191E-1,8.255682886E-2,2.144478559E-1
2.584475833E-1,3.424426317E-1,6.249774992E-2,1.996675730E-1
2.684275833E-1,2.991084754E-1,1.512837131E-2,1.709973067E-1
2.783755833E-1,2.443063408E-1,-3.885738179E-2,1.328123212E-1
2.883555833E-1,1.913557798E-1,-9.463302791E-2,1.090430841E-1
2.983345833E-1,1.356557161E-1,-1.573518962E-1,9.306067228E-2
3.082835833E-1,9.104163945E-2,-2.252542377E-1,8.615961671E-2
3.182625833E-1,5.846551806E-2,-2.908810675E-1,8.107935637E-2
3.282115833E-1,3.932697698E-2,-3.299736083E-1,8.114939928E-2
3.381905833E-1,4.686356708E-2,-3.511407375E-1,7.853022218E-2
3.481695833E-1,5.718012154E-2,-3.730116785E-1,7.971692830E-2
3.581185833E-1,7.658369094E-2,-4.013497531E-1,8.117733151E-2
3.680975833E-1,8.443415165E-2,-4.373242557E-1,7.273617387E-2
3.780765833E-1,6.989207864E-2,-4.703323245E-1,6.425829977E-2
3.880255833E-1,5.857976526E-2,-4.944656193E-1,4.471015930E-2
3.980045833E-1,6.078262627E-2,-5.006696582E-1,2.389542200E-2
4.079535833E-1,6.143509969E-2,-4.894851744E-1,-1.452174038E-2
4.179325833E-1,4.324201122E-2,-4.892321229E-1,-4.843972996E-2
4.279125833E-1,1.943707839E-2,-4.954673946E-1,-6.957164407E-2
4.378605833E-1,-7.779211737E-3,-5.066510439E-1,-8.240170032E-2
4.478395833E-1,-4.283999279E-2,-5.169010162E-1,-8.695810288E-2
4.577885833E-1,-7.863823324E-2,-5.276573300E-1,-9.213770926E-2
4.677675833E-1,-1.110244021E-1,-5.183892250E-1,-9.094354510E-2
4.777475833E-1,-1.380335242E-1,-4.834541976E-1,-8.945803344E-2
4.876955833E-1,-1.562386304E-1,-4.340858459E-1,-8.923485875E-2
4.976755833E-1,-1.747070104E-1,-3.727152050E-1,-9.038214386E-2
5.076235833E-1,-1.933270395E-1,-3.017851114E-1,-9.396302700E-2
5.176035833E-1,-2.042455375E-1,-2.162618637E-1,-9.832867980E-2
5.275825833E-1,-2.266536504E-1,-1.637677550E-1,-1.099877357E-1
5.375315833E-1,-2.391805053E-1,-8.632919937E-2,-1.215581447E-1
5.475105833E-1,-2.493127882E-1,1.738681272E-2,-1.230646968E-1
5.574895833E-1,-2.322410941E-1,1.205505282E-1,-1.338057965E-1
5.674385833E-1,-2.216470391E-1,1.286148429E-1,-1.599348634E-1
5.774175833E-1,-1.935047507E-1,1.364879310E-1,-1.862359047E-1
5.873665833E-1,-1.772727817E-1,1.821177453E-1,-2.028782666E-1
5.973455833E-1,-1.808970720E-1,2.011361718E-1,-2.226173431E-1
6.073245833E-1,-2.063731402E-1,2.416889220E-1,-2.390474528E-1
6.172735833E-1,-2.518160939E-1,2.940358222E-1,-2.442356050E-1
6.272525833E-1,-3.083259761E-1,3.318628073E-1,-2.531827390E-1
6.372015833E-1,-3.669336736E-1,3.453748226E-1,-2.334633172E-1
6.471805833E-1,-4.156937599E-1,3.247880340E-1,-1.778509170E-1
6.571605833E-1,-4.551396370E-1,2.755468488E-1,-1.135298312E-1
6.671085833E-1,-4.909005761E-1,2.209472656E-1,-5.618424714E-2
6.770885833E-1,-5.144837499E-1,1.877897531E-1,-3.784278408E-2
6.870365833E-1,-5.218971372E-1,7.332415879E-2,-8.001419902E-2
6.970165833E-1,-5.357249975E-1,4.837445915E-2,-1.506910324E-1
7.069955833E-1,-5.505177975E-1,-1.991831139E-2,-2.955622077E-1
7.169445833E-1,-5.617027879E-1,-1.857946441E-2,-3.860045075E-1
7.269235833E-1,-5.235615373E-1,1.671594195E-2,-4.307674766E-1
7.369025833E-1,-4.935163260E-1,5.568154156E-2,-4.176675379E-1
7.468515833E-1,-4.906385541E-1,6.958404183E-2,-3.783462048E-1
7.568305833E-1,-5.250008702E-1,4.985404015E-2,-3.741845787E-1
7.667795833E-1,-6.161169410E-1,6.517573446E-2,-4.146428108E-1
7.767585833E-1,-7.443125844E-1,1.015126929E-1,-5.051244497E-1
7.867375833E-1,-8.531139493E-1,1.653774232E-1,-6.395922303E-1
7.966865833E-1,-9.115210176E-1,2.720437050E-1,-7.915008068E-1
8.066655833E-1,-9.059904814E-1,4.127272964E-1,-9.289993048E-1
8.166145833E-1,-8.305677176E-1,5.285994411E-1,-1.049351931E0
8.265935833E-1,-7.785790563E-1,5.269802809E-1,-1.085087776E0
8.365725833E-1,-7.649704814E-1,4.236566126E-1,-1.046433210E0
8.465215833E-1,-7.370736003E-1,2.820914984E-1,-9.523818493E-1
8.565005833E-1,-7.027522326E-1,2.164947689E-1,-8.149155974E-1
8.664495833E-1,-6.859875917E-1,1.523804963E-1,-7.144070864E-1
8.764285833E-1,-6.899123788E-1,6.706812233E-2,-6.421968341E-1
8.863842083E-1,-7.137221098E-1,1.099979319E-2,-5.874243975E-1
8.963322083E-1,-7.539122701E-1,-2.607730776E-2,-5.741013885E-1
9.063122083E-1,-7.841117382E-1,-6.957844645E-2,-5.882576704E-1
9.162912083E-1,-7.808781266E-1,-1.237761229E-1,-6.184505224E-1
9.262402083E-1,-7.368955016E-1,-2.311055064E-1,-6.277633309E-1
9.362192083E-1,-6.454813480E-1,-2.898770869E-1,-5.830897093E-1
9.461682083E-1,-5.314636827E-1,-3.351859748E-1,-5.343708992E-1
9.561472083E-1,-4.382658005E-1,-3.074594438E-1,-4.793027341E-1
9.661262083E-1,-3.660107851E-1,-2.394284755E-1,-4.169751704E-1
9.760752083E-1,-3.155055642E-1,-2.111412883E-1,-3.738772571E-1
9.860542083E-1,-2.830405831E-1,-1.725534201E-1,-3.151223361E-1
9.960032083E-1,-2.476521879E-1,-1.462838948E-1,-2.674666941E-1
1.005982208E0,-2.142260522E-1,-9.603883326E-2,-2.084259987E-1
1.015961208E0,-1.845419258E-1,-3.542529047E-2,-1.422989070E-1
1.025910208E0,-1.562365144E-1,3.636128455E-2,-6.135292351E-2
1.035889208E0,-1.262073964E-1,1.199639738E-1,2.323580533E-2
1.045838208E0,-8.999799937E-2,2.000982165E-1,1.048603579E-1
1.055817208E0,-4.114534706E-2,2.497472465E-1,1.720096171E-1
1.065796208E0,2.933414280E-2,2.798311114E-1,2.229939699E-1
1.075745208E0,1.198878214E-1,2.899654508E-1,2.573923469E-1
1.085724208E0,2.160862684E-1,3.157704175E-1,2.809559703E-1
1.095704208E0,3.092808425E-1,3.485215902E-1,3.053862453E-1
1.105652208E0,3.916628063E-1,3.843996823E-1,3.329933584E-1
1.115632208E0,4.634385109E-1,4.266033769E-1,3.749173880E-1
1.125580208E0,5.304867625E-1,4.776841402E-1,4.276248217E-1
1.135560208E0,5.778785348E-1,5.346159339E-1,4.949406981E-1
1.145539208E0,6.172142029E-1,5.849747062E-1,5.731667876E-1
1.155488208E0,6.497963071E-1,6.415228844E-1,6.545503736E-1
1.165467208E0,6.745911241E-1,6.731532812E-1,7.344739437E-1
1.175416208E0,6.871469021E-1,6.825200319E-1,8.130672574E-1
1.185395208E0,6.831726432E-1,6.893939376E-1,8.826410174E-1
1.195374208E0,6.762062311E-1,6.779915690E-1,9.438737631E-1
1.205323208E0,6.603055596E-1,6.093277931E-1,9.682752490E-1
1.215302208E0,6.460556388E-1,4.845043421E-1,9.672212005E-1
1.225251208E0,6.346005797E-1,3.264145851E-1,9.351484776E-1
1.235230208E0,6.145282388E-1,1.648085415E-1,8.901247978E-1
1.245209208E0,6.013839841E-1,5.706822500E-2,8.347688317E-1
1.255158208E0,5.918158293E-1,1.751302555E-2,7.794437408E-1
1.265137208E0,5.918523073E-1,1.455212384E-2,7.323500514E-1
1.275117208E0,6.111671329E-1,4.213704169E-2,6.830383539E-1
1.285065208E0,6.526610851E-1,7.253249735E-2,6.506905556E-1
1.295045208E0,7.059944272E-1,8.639650047E-2,6.167917848E-1
1.304993208E0,7.341698408E-1,8.824446797E-2,5.933207870E-1
1.314972208E0,7.447707057E-1,7.165785879E-2,5.530213714E-1
1.324952208E0,7.126380801E-1,4.813335836E-2,5.344580412E-1
1.334900208E0,6.819950342E-1,2.713041380E-3,5.031823516E-1
1.344880208E0,6.551663280E-1,-1.982236095E-2,4.665588140E-1
1.354828208E0,6.195974350E-1,-3.230813518E-2,4.120593965E-1
1.364808208E0,5.700157285E-1,-5.960553885E-2,3.559503257E-1
1.374787208E0,5.414630175E-1,-1.149066463E-1,3.013499379E-1
1.384736208E0,5.325928330E-1,-1.801192164E-1,2.781737745E-1
1.394715208E0,5.205579400E-1,-2.598448098E-1,2.673631608E-1
1.404694208E0,4.685157835E-1,-3.118331730E-1,2.670601010E-1
1.414643208E0,3.817344606E-1,-3.251225352E-1,2.854136527E-1
1.424622208E0,2.954539061E-1,-3.241518140E-1,3.119544387E-1
1.434571208E0,2.331167907E-1,-3.052219748E-1,3.153724968E-1
1.444550208E0,1.964314729E-1,-2.418603301E-1,2.873994708E-1
1.454529208E0,1.717333645E-1,-2.151636332E-1,2.369544059E-1
1.464478208E0,1.894375235E-1,-2.126618624E-1,1.785576791E-1
1.474457208E0,2.066439986E-1,-1.663752645E-1,1.115134954E-1
1.484406208E0,2.177975774E-1,-1.196793914E-1,7.205983251E-2
1.494385208E0,2.236913890E-1,-2.894980460E-2,1.406404749E-2
1.504365208E0,2.208340764E-1,5.340765417E-2,-6.655702740E-2
1.514313208E0,2.012142986E-1,9.375719726E-2,-1.035605595E-1
1.524293208E0,1.481574625E-1,1.201732736E-2,-9.181735665E-2
1.534241208E0,8.009646833E-2,-1.219424531E-1,-1.154986694E-1
1.544221208E0,9.385889024E-2,-2.092864215E-1,-1.447122097E-1
1.554200208E0,8.034465462E-2,-1.724466830E-1,-1.786971092E-1
1.564149208E0,-9.206799790E-3,-4.178373516E-2,-2.408584952E-1
1.574128208E0,-7.083053142E-2,1.084192246E-1,-3.121484220E-1
1.584107208E0,-2.742709816E-1,1.317149699E-1,-4.069404304E-1
1.594056208E0,-6.902692318E-1,2.321626246E-1,-5.228874683E-1
1.604035208E0,-9.433840513E-1,4.057684839E-1,-5.625153184E-1
1.613984208E0,-9.200043082E-1,4.341502488E-1,-5.085695386E-1
1.623963208E0,-7.397400141E-1,2.555941045E-1,-3.358950019E-1
1.633942208E0,-4.608348012E-1,-9.591510147E-2,-9.987953305E-2
1.643891208E0,-2.185350955E-1,-3.929872811E-1,9.170747548E-2
1.653870208E0,2.736006305E-2,-4.546798468E-1,1.811758578E-1
1.663819208E0,2.988948822E-1,-3.681769073E-1,1.770828515E-1
1.673798208E0,5.285135508E-1,-1.785691381E-1,1.349444240E-1
1.683777208E0,6.435824037E-1,6.218435615E-2,9.077962488E-2
1.693726208E0,6.699703932E-1,1.948703378E-1,7.843215764E-2
1.703705208E0,7.012513280E-1,2.131931633E-1,9.612193704E-2
1.713654208E0,7.335507274E-1,1.863579452E-1,1.569275111E-1
1.723633208E0,7.313253880E-1,1.516369879E-1,2.386756390E-1
1.733613208E0,7.053797841E-1,1.512690634E-1,3.206439912E-1
1.743561208E0,6.504419446E-1,1.041556299E-1,3.916561007E-1
1.753541208E0,6.002261043E-1,5.266170204E-2,4.363732040E-1
1.763520208E0,5.565817356E-1,3.716262989E-3,4.739493430E-1
1.773469208E0,5.175564885E-1,-3.002503514E-2,5.041181445E-1
1.783448208E0,4.846645892E-1,-6.140958518E-2,5.142272711E-1
1.793397208E0,4.535495639E-1,-7.290938497E-2,5.089774132E-1
1.803376208E0,4.158884883E-1,-6.629569083E-2,4.796160758E-1
1.813355208E0,3.851476312E-1,-4.153369926E-3,4.624876976E-1
1.823304208E0,3.568747342E-1,5.386758968E-2,4.199333191E-1
1.833283208E0,3.259584308E-1,1.136114597E-1,3.658686876E-1
1.843232208E0,2.897516787E-1,1.517836004E-1,3.034074306E-1
1.853211208E0,2.484274209E-1,1.466732621E-1,2.506299615E-1
1.863190208E0,2.005006373E-1,1.065040156E-1,2.054433227E-1
1.873139208E0,1.387268007E-1,7.634648681E-2,1.597661823E-1
