"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636533458862329E9,"2021-11-10 09:37:38.862 UTC+01:00"
"PAUSE",3.752040895831306E1,1.636533496381789E9,"2021-11-10 09:38:16.382 UTC+01:00"
