Time(s),X(rad/s),Y(rad/s),Z(rad/s)
0.00749187,2.739000082,-1.539450049,1.611087441
0.02451864,2.64247489,-1.705549955,1.24574995
0.04154541,2.212374926,-1.379400015,0.940362513
0.05857219,1.691937447,-1.098350048,0.509162486
0.07559897,0.96016252,-0.768487513,0.222062498
0.09262576,0.155100003,-0.347050011,0.090062499
0.10965245,-0.343337506,-0.409337491,-0.021175001
0.12667921,-0.82348752,-0.702624977,-0.068750001
0.14370599,-1.341587543,-0.702624977,-0.241037503
0.16073277,-1.980549932,-0.311574996,-0.426662505
0.17775957,-2.349462509,0.643774986,-0.656424999
0.19478633,-2.678087473,0.719537497,-0.581900001
0.2118131,-2.935899973,1.269262552,-0.761474967
0.22883989,-2.103887558,0.958925009,-0.388850004
0.24586664,-1.541924953,-0.674437523,-0.286274999
0.26289342,-1.468637466,-0.650099993,-0.31803751
0.27992019,-1.582212448,-0.37152499,-0.5000875
0.2969467,-1.739787459,0.0463375,-0.794475019
0.31397348,-1.914549947,0.721875012,-1.13409996
0.33100025,-1.954837441,1.063974977,-1.342962503
0.34802704,-1.930362463,1.172737479,-1.461487532
0.36505381,-1.854599953,1.115262508,-1.459012508
0.3820806,-1.61521244,0.783062518,-1.355200052
0.39910739,-1.409924984,0.476437509,-1.250149965
0.41613417,-1.394112468,0.572825015,-1.195150018
0.43316096,-1.439212441,0.62658751,-1.333199978
0.45018771,-1.466162443,0.251625001,-1.496962547
0.46721447,-1.369637489,-0.350762487,-1.496962547
0.48424124,-1.394112468,-0.711149991,-1.281912446
0.501268,-1.301162481,-0.49733749,-0.971575022
0.51829478,-1.158300042,-0.482625008,-0.64418751
0.53532144,-1.039775014,-0.450862497,-0.397374988
0.55234822,-0.866387487,-0.322712511,-0.363274992
0.56937498,-0.733150005,-0.0881375,-0.441374987
0.58640175,-0.639100015,0.233199999,-0.441374987
0.60342851,-0.606100023,0.410437495,-0.473137498
0.62045525,-0.584100008,0.403012484,-0.502562523
0.63748203,-0.558525026,0.192912504,-0.53184998
0.65450882,-0.558525026,0.02915,-0.64418751
0.67153557,-0.471762508,-0.366575003,-0.735899985
0.68856236,-0.33495,-0.631812513,-0.765187502
0.70558889,-0.243237495,-0.686675012,-0.766425014
0.72261568,-0.162662506,-0.568287492,-0.667424977
0.73964243,0.053624999,-0.432574987,-0.423087508
0.75666918,0.448249996,-0.348287493,-0.210512504
0.77369595,0.835449994,-0.30923751,-0.080987498
0.79072269,1.147024989,-0.238425002,0.115637496
0.80774947,1.319312453,-0.074662499,0.35392499
0.82477617,1.539175034,0.053624999,0.598262489
0.84180296,1.818987489,0.25643751,0.885362506
0.85882971,1.961850047,0.219724998,1.166275024
0.87585648,1.865324974,0.104912497,1.672137499
0.89288324,1.922799945,0.557012498,1.94204998
0.90990999,2.023037434,1.279024959,2.215812445
0.92693679,2.22694993,1.026162505,2.293912411
0.94396356,2.172087431,0.260149986,2.377099991
0.96099032,2.071850061,-0.636624992,2.392912388
0.97801707,2.550762415,-1.515112519,2.518724918
0.99504385,2.858624935,-1.569975019,2.706962585
1.01207062,2.82438755,-0.922487497,2.763062477
1.02909738,2.977149963,-1.480875015,2.485724926
1.04612416,3.260537386,-1.959787488,2.329387426
1.06315069,3.469537497,-2.040362597,2.142524958
1.08017747,3.550112486,-1.892549992,1.98605001
1.09720425,3.536637545,-1.832737446,1.667187452
1.114231,3.243487597,-1.467399955,1.397274971
1.13125779,2.885575056,-1.31340003,0.954937518
1.14828455,2.270950079,-0.659862518,0.721599996
1.16531133,1.756700039,-0.404525012,0.524975002
1.18233806,1.220312476,0.031624999,0.546975017
1.19936479,0.789112508,-0.089237496,0.494450003
1.21639155,0.326012492,-0.023375001,0.450450003
1.23341832,-0.135712504,0.1013375,0.395449996
1.25044508,-0.586574972,0.253962487,0.361212492
1.26747183,-0.828437507,0.231962502,0.274450004
1.28449861,-0.956725001,0.231962502,0.248874992
1.30152514,-0.939674974,0.120862499,0.322162509
1.31855193,-0.829675019,-0.256712496,0.534737468
1.3355787,-0.771099985,-0.595099986,0.821837485
1.35260549,-0.607337475,-0.641574979,0.984362483
1.36963228,-0.376475006,-0.819912493,0.939125001
1.38665904,-0.30923751,-1.274350047,0.597024977
1.40368583,-0.421712488,-1.202299953,0.259875
1.42071258,-1.038674951,-1.458874941,-0.028462499
1.43773932,-1.522400022,-1.307350039,-0.287512511
1.4547661,-1.59087503,-0.902962506,-0.429137498
1.47179287,-1.560212493,-0.82348752,-0.352274984
1.48881963,-1.818024993,-0.66109997,-0.297275007
1.50584639,-1.90478754,-0.354474992,-0.359562486
1.52287315,-1.983024955,-0.074662499,-0.470799983
1.53989992,-2.092887402,0.271149993,-0.541612506
1.55692667,-2.239599943,0.583824992,-0.53184998
1.57395323,-2.426462412,0.873399973,-0.522087514
1.59097999,-2.492462397,1.122687459,-0.601424992
1.60800676,-2.456987381,1.279024959,-0.754187524
1.62503353,-2.311650038,1.271737456,-0.937474966
1.64206026,-2.096600056,1.045687437,-1.091337442
1.659087,-1.902312517,0.775637507,-1.163524985
1.6761138,-1.731400013,0.469012499,-1.157337546
1.6931406,-1.58344996,0.289437503,-1.137812495
1.71016728,-1.467399955,0.264962494,-1.157337546
1.72719404,-1.466162443,0.395725012,-1.145099998
1.74422081,-1.460112453,0.516725004,-1.130524993
1.76124764,-1.430824995,0.536249995,-1.151287436
1.77827434,-1.347774982,0.25038749,-1.156100035
1.79530108,-1.171774983,-0.067374997,-1.222100019
1.81232786,-0.904200018,-0.657387495,-1.269812465
1.82935463,-0.690387487,-1.072775006,-1.086524963
1.84638141,-0.68681252,-1.45144999,-0.926474989
1.86340816,-0.752812505,-1.752025008,-0.865424991
1.88043491,-0.899387479,-1.385587454,-0.831187487
1.8974617,-1.016674995,-1.155825019,-0.839712501
1.91448825,-0.999487519,-1.077725053,-0.866524994
1.93151501,-0.916437507,-0.966487467,-0.92028749
