"event","experiment time","system time","system time text"
"START",0.000000000E0,1636490383.498,"2021-11-09 21:39:43.498 UTC+01:00"
"PAUSE",4.503304558E1,1636490428.531,"2021-11-09 21:40:28.531 UTC+01:00"
