"event","experiment time","system time","system time text"
"START",0.000000000E0,1636142693.263,"2021-11-05 21:04:53.263 UTC+01:00"
"PAUSE",6.743245471E1,1636142760.696,"2021-11-05 21:06:00.696 UTC+01:00"
