Time(s),X(m/s^2),Y(m/s^2),Z(m/s^2)
0.00543431,-1.480050087,-11.98605061,2.899050236
0.02245715,-0.276000023,-12.45795059,4.188000202
0.03947994,-0.865050018,-13.54005051,3.73995018
0.05650269,-2.731950045,-14.72505093,2.061000109
0.07352568,-2.950050116,-14.36100101,1.393050075
0.09054844,-1.216950059,-13.39905071,2.002050161
0.10757123,2.802000046,-13.56900024,2.176050186
0.124594,6.396000385,-13.77000046,0.559950054
0.14161686,8.340000153,-15.5010004,-2.215950012
0.15863965,8.929050446,-16.24095154,-4.765950203
0.17566245,6.123000145,-13.36995029,-3.849000216
0.19268545,3.190050125,-13.29600048,0.406950027
0.20970821,1.768050075,-13.85100079,2.278950214
0.22673105,1.897050142,-12.16800022,-1.548000097
0.24375381,2.026950121,-10.36095047,-3.921000242
0.26077658,2.113049984,-7.870950222,-3.076050043
0.27779961,2.757000208,-6.505950451,-2.308950186
0.29482237,3.169050217,-5.481000423,-2.410050154
0.31184512,2.946000099,-3.862050295,-2.992050171
0.32886797,2.686950207,-2.11500001,-3.265050173
0.34589076,2.611050129,-1.345950007,-3.103950262
0.36291352,2.452950001,-1.204950094,-2.649000168
0.37993651,2.529000044,-1.000950098,-2.059950113
0.39695929,2.271000147,-1.863000035,-1.195950031
0.41398205,1.83705008,-2.979000092,0.306000024
0.43100483,1.749000072,-4.641000271,2.653050184
0.44802769,2.151000023,-7.918050289,5.902050495
0.46505045,1.974000096,-11.91195011,9.687000275
0.48207322,-0.553050041,-14.04105091,11.39400101
0.49909621,-2.13105011,-16.77000046,11.21700096
0.51611898,-2.428050041,-17.17005157,9.763950348
0.53314177,-0.201000005,-10.79400063,6.673050404
0.55016456,1.885050058,-5.260950089,2.998050213
0.56718733,4.521000385,-6.709050179,1.899000049
0.58421012,2.130000114,-8.755949974,-0.577950001
0.60123312,-2.196000099,-10.46100044,-3.8989501
0.61825589,-1.707000136,-16.94205093,5.506950378
0.63527864,2.84100008,-18.87495041,2.365950108
0.65230149,6.609000206,-9.823950768,-2.257050037
0.66932448,6.95895052,-5.104950428,-5.482050419
0.68634727,4.404000282,-4.297950268,-6.835050106
0.70337003,1.063950062,-5.491050243,-6.339000225
0.72039292,-0.369000018,-8.842950821,-5.380950451
0.73741567,0.252000004,-12.59205055,-3.873000145
0.75443843,1.057050109,-14.20800114,-2.137050152
0.77146142,1.095000029,-12.7140007,-0.367950022
0.78848417,0.472950012,-10.44405079,0.438000023
0.80550693,0.664050043,-9.405000687,-0.042000003
0.82252973,0.870000064,-9.229950905,-0.078000002
0.83955259,1.147950053,-8.469000816,-0.351000011
0.85657536,1.488000035,-8.050050735,-0.106950007
0.87359816,1.639050126,-8.268000603,-0.076050006
0.89062117,1.519050121,-8.175000191,-0.064050004
0.90764394,1.423050046,-7.807950497,-0.17400001
0.92466674,1.555050015,-7.846950531,-0.733950019
0.94168959,1.749000072,-8.103000641,-1.147950053
0.95871235,1.933050036,-8.29695034,-1.041000009
0.97573511,1.672050118,-8.457000732,-0.664950013
0.99275812,1.288950086,-9.407999992,0.064950004
1.00978086,0.489000022,-10.23795033,0.462000012
1.02680371,-0.265950024,-10.82700062,0.702000022
1.04382647,-0.762000024,-11.25600052,1.209000111
1.06084944,-0.841050029,-12.24495029,1.96995008
1.07787219,-1.159050107,-12.86505032,2.35800004
1.09489493,-1.470000029,-12.64500046,3.115050077
1.11191772,-1.542000055,-12.56100082,4.645050049
1.12894058,-1.699950099,-12.24000072,4.297950268
1.14596332,-2.125950098,-12.65205097,2.380050182
1.16298633,-1.159050107,-13.00905037,1.257000089
1.18000912,1.677000046,-13.90395069,1.080000043
1.1970319,4.885050297,-13.93995094,0.181950003
1.21405472,6.882000446,-14.4619503,-2.779050112
1.2310775,8.134050369,-16.24305153,-4.323000431
1.24810029,5.89800024,-14.17905045,-3.385050058
1.26512332,4.011000156,-13.70100021,-0.577950001
1.28214607,2.503050089,-13.61205101,1.741050124
1.29916886,3.528000116,-12.14895058,-0.126000002
1.31619169,3.913050175,-10.48305035,-2.860050201
1.33321446,2.893050194,-8.368950844,-3.555000067
1.35023745,2.850000143,-7.150050163,-2.154000044
1.36726019,2.367000103,-6.040950298,-1.858950138
1.38428295,2.449950218,-5.143050194,-2.815050125
1.4013058,2.541000128,-3.606000185,-3.63105011
1.41832858,2.85495019,-2.13105011,-3.865950108
1.4353513,2.941050053,-1.288950086,-3.114000082
1.45237429,2.905050039,-0.822000027,-2.026950121
1.46939707,2.616000175,-1.416000009,-0.799050033
1.48641992,1.939950109,-2.878050089,1.816950083
1.50344266,1.114050031,-5.352000237,5.145000458
1.52046542,-0.580050051,-9.693000793,7.46295023
1.53748843,-0.89805007,-14.395051,11.08305073
1.55451121,-1.549050093,-14.63895035,11.57205009
1.57153405,-1.815000057,-14.24205112,10.35300064
1.58855684,-0.228000015,-13.69800091,9.4789505
1.60557961,1.069050074,-11.68005085,6.21105051
1.62260263,4.354050159,-10.84200096,2.623950243
1.6396254,5.154000282,-14.17005062,4.58700037
1.65664824,2.188950062,-12.76005077,-1.639050126
1.67367099,3.490050077,-9.786000252,-1.306050062
1.69069378,1.951950073,-6.048000336,-5.982000351
1.70771678,3.901050091,-3.975000143,-4.909950256
1.72473955,4.282050133,-5.34705019,-6.39195013
1.74176243,2.434050083,-8.194050789,-7.174950123
1.75878523,1.083000064,-11.44005013,-3.71505022
1.77580822,0.754950047,-13.54305077,-0.672000051
1.792831,0.805950046,-13.36305046,-1.299000025
1.80985377,0.994950056,-11.12205029,-1.479000092
1.82687662,1.612050056,-8.835000038,-1.060050011
1.84389942,1.882950068,-8.569950104,-0.970950067
1.86092241,1.183950067,-9.891000748,-0.289050013
1.87794513,-0.445950031,-11.21295071,0.273000002
1.89496801,-1.336050034,-10.20300007,0.249000013
1.91199079,-0.805050015,-8.518950462,0.787950039
1.92901353,0.445950031,-7.753050327,-0.091950007
1.94603652,1.332000017,-7.61700058,0.069000006
1.96305928,1.284000039,-7.657050133,0.238950014
1.98008201,1.035000086,-7.95195055,-0.210000008
1.99710486,1.359000087,-8.175000191,-1.026000023
2.01412764,2.194050074,-8.457000732,-0.789000034
2.03115042,2.553000212,-9.171000481,0.225000009
2.04817339,1.966950059,-10.21200085,1.003050089
2.06519621,0.943950057,-10.88295078,1.030050039
2.08221905,0.078000002,-11.06700039,1.164000034
2.09924179,-0.807000041,-10.75800037,1.651950121
2.11626478,-1.224000096,-11.13900089,1.474950075
2.13328755,-1.006049991,-12.03405094,1.618950129
2.15031044,-1.2739501,-13.47300053,2.433000088
2.1673332,-2.53395009,-14.15295029,1.860000134
2.1843562,-3.264000177,-13.52595043,0.613050044
2.20137893,-1.54005003,-13.05195045,1.912950039
2.21840177,2.611050129,-13.24995041,4.021950245
2.23542456,6.469950199,-12.72105026,1.374000072
2.25244755,6.784050465,-14.40705109,-1.230000019
2.26947032,7.593000412,-17.16300011,-2.950950146
2.28649319,6.271950245,-14.99805069,-4.222949982
2.30351598,4.003950119,-13.17105103,-2.496000051
2.32053875,2.842950106,-13.77495098,1.482000113
2.33756173,2.713950157,-13.39905071,2.35800004
2.35458451,3.207000256,-11.73495102,-2.05095005
2.37160728,2.55795002,-8.460000038,-3.412950277
2.38863013,2.836050034,-6.460050106,-1.16505003
2.40565292,2.617950201,-5.644050121,-1.471050024
2.42267588,1.705950022,-4.732050419,-2.496000051
2.43969869,1.758000135,-3.475050211,-2.913000107
2.45672152,2.581950188,-2.728050232,-3.363000154
2.4737445,3.219000101,-2.0239501,-3.250050068
2.49076728,3.436950207,-0.802950025,-2.925000191
2.50779001,3.139950037,-0.967950046,-2.05095005
2.52481286,2.484000206,-1.858050108,-0.877950013
2.54183563,1.864050031,-3.240000248,1.321950078
2.5588584,1.11195004,-5.388000488,4.801050186
2.57588141,0.211950004,-9.331050873,9.546000481
2.59290427,0.367050022,-14.11695099,12.62700081
2.60992705,-2.476050138,-16.44900131,13.27395058
2.62695002,-3.325950146,-17.89305115,11.10195065
2.64397279,-0.181950003,-15.68295097,9.343050003
2.66099564,2.272950172,-10.62405014,6.237000465
2.6780184,3.991950274,-8.863950729,3.95505023
2.69504119,1.644000053,-10.62900066,4.300050259
2.71206417,-1.027950048,-7.834950447,-5.355000019
2.72908695,6.295950413,-8.55300045,-0.358050019
2.74610978,3.528000116,-9.084000587,-1.977000117
2.76313279,3.778950214,-8.625,-3.070950031
2.78015551,2.709000111,-8.359050751,-4.420950413
2.79717838,2.236950159,-10.5190506,-5.05095005
2.81420116,1.753950119,-10.72695065,-4.383000374
2.83122416,1.701000094,-9.93900013,-2.647050142
2.84824692,1.447050095,-9.726000786,-3.078000069
2.86526977,1.119000077,-9.886950493,-3.259950161
2.88229254,0.856050015,-9.918000221,-2.001000166
2.89931551,1.018950105,-10.23795033,-0.289050013
2.9163383,0.796050012,-10.56900024,0.499950022
2.9333611,-0.65595001,-10.75605011,0.667950034
2.9503841,-0.967950046,-9.295050621,-0.277050018
2.96740691,-0.549000025,-7.819950581,-0.36105001
2.98442964,-0.060000002,-7.399050236,-0.070950001
3.00145249,0.420000017,-7.183050156,-0.259950012
3.0184753,0.561000049,-7.429950237,-0.400950015
3.03549833,0.949050069,-7.653000355,0.045000002
3.05252117,1.738950133,-8.062050819,-0.376950026
3.06954394,2.042999983,-8.389950752,-0.370050013
3.08656698,2.191950083,-9.232950211,0.01695
3.10358974,2.515050173,-10.46595097,0.208050013
3.12061253,2.282999992,-11.59095097,0.346950024
3.13763536,1.19295001,-12.58500099,0.526950002
3.15465839,-0.517949998,-12.69000053,1.425000072
3.17168116,-1.734000087,-12.56595039,2.566950083
3.188704,-1.79400003,-12.34095097,2.968950033
3.20572675,-1.030050039,-12.48900032,3.321000099
3.22274949,-0.87195003,-12.2350502,4.726050377
3.23977249,-1.332000017,-12.20400047,3.502950191
3.25679532,-1.129950047,-11.74395084,1.48695004
3.27381832,0.219000012,-13.0159502,2.251049995
3.29084109,3.235950232,-14.44305038,-0.103950001
3.30786395,7.416000366,-14.6749506,-5.09400034
3.32488671,8.521950722,-16.19505119,-3.483000278
3.3419097,7.014000416,-16.38705063,-1.153050065
3.35893248,5.23995018,-14.55495071,0.55095005
3.37595534,3.733950138,-13.97400093,-0.789000034
3.39297833,3.418050051,-12.58500099,-1.330050111
3.4100011,3.693000078,-10.64805031,-1.792050123
3.42702388,3.400950193,-9.051000595,-2.839050055
3.44404675,2.770950079,-7.056000233,-2.287950039
3.46106974,2.476950169,-6.136950493,-1.11195004
3.47809247,2.086050034,-5.335050106,-2.262000084
3.49511532,2.110050201,-3.763950109,-3.291000128
3.51213811,3.106050253,-2.770950079,-3.661950111
3.52916107,3.055950165,-1.923000097,-3.265050173
3.54618385,2.920050144,-1.411050081,-2.532000065
3.5632067,2.395050049,-1.249950051,-1.414050102
3.58022971,1.456950068,-2.392050028,1.425000072
3.59725249,0.19995001,-4.642950058,5.629050255
3.61427533,-0.846000016,-8.721000671,7.474950314
3.63129807,-0.265950024,-12.46800041,7.525050163
3.64832107,2.211000204,-12.86505032,10.12500095
3.66534392,0.88500005,-12.06105042,10.79805088
3.6823667,0.444000036,-12.88200092,9.097949982
3.69938972,0.525000036,-11.83095074,7.221000195
3.7164125,0.849000037,-7.939950466,4.722000122
3.73343534,2.488950014,-6.252000332,2.634000063
3.75045812,4.348950386,-8.851950645,3.421050072
3.76748108,4.974000454,-9.831000328,-2.107950211
3.78450388,3.171000242,-12.47700024,1.140000105
3.80152674,-0.397950023,-15.99195099,2.059050083
3.81854976,0.45600003,-10.65300083,-4.369050026
3.83557263,2.623050213,-6.333000183,-5.032050133
3.85259542,3.355050087,-5.694000244,-4.84005022
3.86961843,2.950950146,-7.657050133,-4.71600008
3.88664118,1.699050069,-9.987000465,-4.194000244
3.90366402,1.207950115,-12.1590004,-3.214950085
3.92068701,0.870000064,-12.85800076,-2.66595006
3.93770977,0.829050064,-11.74200058,-1.864050031
3.95473262,1.227000117,-10.47300053,-0.544950008
3.97175562,1.195950031,-9.730950356,0.226950005
3.98877836,0.565950036,-9.625950813,0.093000002
4.00580121,0.025050001,-9.088950157,-0.211950004
4.02282398,0.480000019,-8.404050827,-0.391950011
4.03984697,0.597000003,-7.618950367,0.139050007
4.05686982,0.73605001,-7.798950195,0.232050017
4.07389256,0.966000021,-8.281949997,0.558000028
4.09091532,0.955950022,-8.256000519,0.802050054
4.10793834,0.861000061,-7.708050251,0.244050011
4.12496122,0.802950025,-7.41105032,-0.874950051
4.14198422,0.997050047,-7.801050186,-1.40895009
4.15900698,1.693950057,-9.025050163,-1.000050068
4.17602986,1.813950062,-10.32705021,0.085950002
4.19305263,0.609000027,-10.72200012,0.751950026
4.21007562,-1.153950095,-10.54695034,1.129950047
4.22709837,-1.321950078,-11.56500053,1.543950081
4.24412121,-0.616050005,-11.74005032,2.287050009
4.26114423,-0.333000004,-12.57795048,3.625050068
4.27816702,-1.027950048,-15.00105095,4.015050411
4.29518988,-2.413950205,-16.03305054,2.827950239
4.31221286,-2.70600009,-14.19900036,1.312050104
4.32923563,-0.355050027,-12.06795025,0.558000028
4.34625847,4.050000191,-12.00300026,2.350950003
4.36328145,7.660050392,-13.31295109,1.212000012
4.38030424,8.689949989,-16.12605095,-4.608000278
4.3973271,8.668050766,-16.87800026,-4.333050251
4.4143501,6.442050457,-14.63700104,0.235050008
4.4313729,5.424000263,-12.52500057,0.498000026
4.44839574,4.030950069,-12.7140007,1.006049991
4.46541872,3.583050251,-11.7300005,-0.304950029
