"event","experiment time","system time","system time text"
"START",0.000000000E0,1636478882.315,"2021-11-09 18:28:02.315 UTC+01:00"
"PAUSE",6.169496083E1,1636478944.010,"2021-11-09 18:29:04.010 UTC+01:00"
