"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636390057347000E9,"2021-11-08 17:47:37.347 UTC+01:00"
"PAUSE",4.437517229164950E1,1.636390101721000E9,"2021-11-08 17:48:21.721 UTC+01:00"
