"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636386192476000E9,"2021-11-08 16:43:12.476 UTC+01:00"
"PAUSE",2.924524054164067E1,1.636386221722000E9,"2021-11-08 16:43:41.722 UTC+01:00"
