"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.436699500E-2,-1.098903775E0,9.216554642E0,1.199402332E0
1.665925500E-2,-1.118644595E0,9.226125717E0,1.252044439E0
1.895336600E-2,-1.133001566E0,9.254839897E0,1.299900889E0
2.121890900E-2,-1.128215909E0,9.268598557E0,1.328614831E0
2.347027200E-2,-1.142572761E0,9.263813019E0,1.362114310E0
2.572491100E-2,-1.152144074E0,9.263813019E0,1.371685624E0
2.797594900E-2,-1.147956610E0,9.263813019E0,1.395613790E0
3.023364000E-2,-1.156929731E0,9.273384094E0,1.376471281E0
3.248083200E-2,-1.147956610E0,9.278169632E0,1.395613790E0
3.473290700E-2,-1.147358418E0,9.292527199E0,1.366899967E0
3.698644600E-2,-1.166501045E0,9.292527199E0,1.366899967E0
3.924193900E-2,-1.161715388E0,9.297312737E0,1.386042476E0
4.149425900E-2,-1.161715388E0,9.316454887E0,1.328614831E0
4.374712800E-2,-1.147358418E0,9.354740143E0,1.324427366E0
4.600017900E-2,-1.133001566E0,9.383454323E0,1.333998680E0
4.825341300E-2,-1.114457130E0,9.406784058E0,1.320239902E0
5.050335300E-2,-1.109073281E0,9.407382011E0,1.258026481E0
5.274670000E-2,-1.104287624E0,9.445069313E0,1.224527001E0
5.501299700E-2,-1.108475089E0,9.455238342E0,1.162313581E0
5.726733000E-2,-1.108475089E0,9.455238342E0,1.124028444E0
5.952257900E-2,-1.108475089E0,9.479166985E0,1.105484009E0
6.176965000E-2,-1.093519926E0,9.469595909E0,1.062413216E0
6.401293500E-2,-1.070189953E0,9.479166985E0,1.052842021E0
6.627611900E-2,-1.060618639E0,9.483952522E0,1.057627559E0
6.852025800E-2,-1.046261668E0,9.493523598E0,1.081555843E0
7.078856900E-2,-1.065404296E0,9.498309135E0,1.105484009E0
7.303875300E-2,-1.051645517E0,9.507282257E0,1.138983607E0
7.529546600E-2,-1.056431174E0,9.512067795E0,1.162911773E0
7.754448900E-2,-1.075573802E0,9.502496719E0,1.186840057E0
7.979595400E-2,-1.066002488E0,9.502496719E0,1.186840057E0
8.204870000E-2,-1.056431174E0,9.540781975E0,1.182652593E0
8.429430600E-2,-1.022931695E0,9.535996437E0,1.163509965E0
8.656054200E-2,-9.613165259E-1,9.564111710E0,1.182652593E0
8.881487500E-2,-9.421738982E-1,9.592825890E0,1.178465128E0
9.106774400E-2,-9.188438654E-1,9.640682220E0,1.207179070E0
9.331841500E-2,-9.044869542E-1,9.655039787E0,1.222134113E0
9.557030700E-2,-8.811569214E-1,9.697511673E0,1.236491084E0
9.782366400E-2,-8.668000102E-1,9.721440315E0,1.251446247E0
1.000763490E-1,-8.428717852E-1,9.754940033E0,1.217946768E0
1.023298270E-1,-8.380861282E-1,9.764511108E0,1.174875975E0
1.045832450E-1,-8.189435601E-1,9.774082184E0,1.180259824E0
1.068364190E-1,-8.333004713E-1,9.807581902E0,1.165902853E0
1.090897160E-1,-8.237292171E-1,9.826126099E0,1.151545882E0
1.113439890E-1,-8.141579032E-1,9.826724052E0,1.132403374E0
1.135925850E-1,-8.039883971E-1,9.836296082E0,1.094118118E0
1.158356260E-1,-7.896314859E-1,9.831509590E0,1.079761267E0
1.181005800E-1,-7.848458290E-1,9.836296082E0,1.061216831E0
1.203518000E-1,-7.704889178E-1,9.826724052E0,1.032503009E0
1.226119930E-1,-7.609176040E-1,9.817152977E0,1.042074203E0
1.248619940E-1,-7.657032609E-1,9.802796364E0,1.060618639E0
1.271165100E-1,-7.471588850E-1,9.802796364E0,1.074975610E0
1.293696830E-1,-7.328019142E-1,9.783653259E0,1.094118118E0
1.316216360E-1,-7.328019142E-1,9.774082184E0,1.084546804E0
1.338746260E-1,-7.184450030E-1,9.759725571E0,1.027119160E0
1.361270680E-1,-7.226324677E-1,9.764511108E0,1.017547846E0
1.383795100E-1,-7.322037220E-1,9.745368004E0,1.027119160E0
1.406289000E-1,-7.657032609E-1,9.745368004E0,1.007976532E0
1.428875660E-1,-7.561319470E-1,9.707681656E0,9.643075466E-1
1.451409840E-1,-7.657032609E-1,9.693324089E0,9.786644578E-1
1.473963550E-1,-7.842476368E-1,9.678967476E0,9.499505758E-1
1.496469040E-1,-8.129615188E-1,9.655039787E0,9.637092948E-1
1.518997740E-1,-8.321040869E-1,9.626923561E0,9.780662656E-1
1.541525200E-1,-8.368897438E-1,9.602995872E0,9.828519225E-1
1.564064870E-1,-8.560323119E-1,9.583852768E0,9.870393276E-1
1.586600270E-1,-8.841479421E-1,9.602995872E0,9.972088337E-1
1.609142370E-1,-8.985049129E-1,9.598209381E0,1.006181955E0
1.631665570E-1,-9.224331379E-1,9.583852768E0,1.010967612E0
1.654204030E-1,-9.272187948E-1,9.579067230E0,1.044467092E0
