"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636142780550380E9,"2021-11-05 21:06:20.550 UTC+01:00"
"PAUSE",6.071383466670522E1,1.636142841265750E9,"2021-11-05 21:07:21.266 UTC+01:00"
