"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.026095826E-2,-2.024356090E-2,1.092437208E-1,2.218961716E-3
6.026995834E-2,-2.265372127E-2,1.125074252E-1,4.769205116E-3
7.027795829E-2,-1.975605637E-2,1.224852949E-1,3.975272644E-3
8.028695825E-2,-1.814564317E-2,1.291599721E-1,5.044266116E-3
9.029495833E-2,-1.502185687E-2,1.446257979E-1,5.408548750E-3
1.003039583E-1,-1.081353053E-2,1.508418769E-1,1.033060253E-2
1.103119584E-1,-1.042313129E-2,1.613561511E-1,6.853464991E-3
1.203209583E-1,-1.006546896E-2,1.675474644E-1,5.049173720E-3
1.303289583E-1,-1.121761277E-2,1.659051776E-1,7.440882269E-3
1.403379583E-1,-7.718219422E-3,1.676087976E-1,1.546508167E-3
1.503459583E-1,-1.090217289E-2,1.623611599E-1,1.552519388E-3
1.603539583E-1,-1.347265579E-2,1.615187973E-1,-4.448513500E-4
1.703629583E-1,-9.541443549E-3,1.604582518E-1,3.682542592E-4
1.803709583E-1,-3.524031024E-3,1.556877345E-1,1.995977946E-3
1.903799584E-1,-1.903722063E-3,1.575433612E-1,3.438419197E-3
2.003879583E-1,-1.561557874E-4,1.563739628E-1,4.775858019E-3
2.103969583E-1,-4.047217313E-3,1.590392292E-1,2.641371917E-3
2.204049584E-1,-3.752139397E-3,1.587990075E-1,3.244311083E-3
2.304139583E-1,-9.003298357E-3,1.563419104E-1,3.293389920E-3
2.404219583E-1,-1.443108730E-2,1.562902331E-1,2.422067337E-4
2.504309583E-1,-1.647492126E-2,1.499050409E-1,-5.681924522E-4
2.604389583E-1,-2.126488276E-2,1.511575282E-1,1.444357913E-3
2.704479583E-1,-2.005584538E-2,1.430331469E-1,-3.121122718E-4
2.804559583E-1,-1.895436272E-2,1.434507370E-1,2.133734990E-3
2.904649583E-1,-1.404154766E-2,1.438915581E-1,2.821819857E-3
3.004729584E-1,-1.549563371E-2,1.429346800E-1,4.041015171E-3
3.104819583E-1,-8.635845967E-3,1.412619203E-1,7.384349592E-3
3.204899583E-1,-7.751676254E-3,1.429248005E-1,7.591277361E-3
