"event","experiment time","system time","system time text"
"START",0.000000000E0,1636454682.233,"2021-11-09 11:44:42.233 UTC+01:00"
"PAUSE",1.383803187E1,1636454696.071,"2021-11-09 11:44:56.071 UTC+01:00"
