"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636299346371425E9,"2021-11-07 16:35:46.371 UTC+01:00"
"PAUSE",2.077385704166954E1,1.636299367144736E9,"2021-11-07 16:36:07.145 UTC+01:00"
