"event","experiment time","system time","system time text"
"START",0.000000000E0,1636389157.484,"2021-11-08 17:32:37.484 UTC+01:00"
"PAUSE",3.190499337E1,1636389189.389,"2021-11-08 17:33:09.389 UTC+01:00"
