"event","experiment time","system time","system time text"
"START",0.000000000E0,1636138800.257,"2021-11-05 20:00:00.257 UTC+01:00"
"PAUSE",4.537437421E1,1636138845.633,"2021-11-05 20:00:45.633 UTC+01:00"
