"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636570895659125E9,"2021-11-10 20:01:35.659 UTC+01:00"
"PAUSE",4.565246512499289E1,1.636570941312376E9,"2021-11-10 20:02:21.312 UTC+01:00"
