,Time (s),X (rad/s),Y (rad/s),Z (rad/s)
6964,70.00579546,0.005837418605,-0.00467277132,0.00940544717
6965,70.01584646,0.009463578463,-0.005179837346,0.007896766998
6966,70.02589746,0.003992461599,0.004223478027,0.005620002281
6967,70.03594846,-0.001070473809,0.006475446746,0.003128615208
6968,70.04599946,-0.006527950987,0.002158073708,-0.001358556328
6969,70.05605046,-0.008396425284,-0.003701946,-0.00294340332
6970,70.06610146,-0.01389375888,-0.004437387921,-0.005527263507
6971,70.07615246,-0.01314700767,-0.004400902428,-0.005138176493
6972,70.08620246,-0.01360567287,-0.008565492928,7.203803398e-05
6973,70.09625346,-0.00781223271,-0.01253733132,0.006900116801
6974,70.10630446,-0.006534309126,-0.01471192483,0.01202748995
6975,70.11635546,-0.004130273592,-0.007113660686,0.0132562723
6976,70.12640646,-0.004175464623,-0.002646166831,0.01018468291
6977,70.13645746,-0.004435389303,-0.0008003301919,0.007274380885
6978,70.14650846,-0.002290482633,0.002951182891,0.005460373126
6979,70.15655946,-0.0009493147954,0.00968711637,-0.000246248208
6980,70.16661046,-0.00507611176,0.01363060251,-0.004235868808
6981,70.17666046,-0.006439117715,0.01466950215,-0.005955471657
6982,70.18671146,-0.004149714485,0.01174151991,-0.006267094985
6983,70.19676246,-0.00239549065,0.006439166144,-0.001856101444
6984,70.20681346,-0.003861965612,0.005731953774,-0.006522214971
6985,70.21686446,-0.001133823302,0.01172513142,-0.003704058239
6986,70.22691546,-0.0004482460208,0.004034147132,-0.0008856623899
6987,70.23696646,0.003918805625,-0.01010936871,0.000899720937
6988,70.24701746,0.005237139761,-0.01221865416,0.001950598788
6989,70.25706746,0.002550275996,-0.01009105518,0.001224088483
6990,70.26711846,5.811080337e-05,-0.003931922372,0.0003768936731
6991,70.27716946,-0.001046568155,0.00229587988,-0.001144836657
6992,70.28722046,-0.006471991073,0.008758246899,-0.003875576193
6993,70.29727146,-0.004125480074,0.008772362024,-0.005930204876
6994,70.30732246,-0.001630375627,-0.0007465949748,-0.002580192871
6995,70.31737346,-0.001119048335,-0.01104104426,-0.0001993270125
6996,70.32742446,-0.00343023194,-0.01524935011,0.0009048697539
6997,70.33747546,0.002480654046,-0.02022733167,-0.0005526782479
6998,70.34752546,0.004813579377,-0.009369440377,0.003579089418
6999,70.35757646,0.006732387003,0.002737821545,0.002967361361
7000,70.36762746,0.009808747098,0.01912261546,0.001266782288
7001,70.37767846,0.01382053271,0.02331096865,-0.00146056083
7002,70.38772946,0.01490678266,0.01829598472,-0.005253332667
7003,70.39778046,0.01224069297,0.01776921377,-0.005624311045
7004,70.40783146,0.01075605582,0.01588158868,-0.007239931263
7005,70.41788246,0.005584463477,0.0111944247,-0.009500955231
7006,70.42793346,0.002051604446,0.002512498526,-0.00730922306
7007,70.43798346,0.002556805965,0.003038206371,-0.004061764572
7008,70.44803446,0.0001057391055,0.006393339485,0.0004677947145
7009,70.45808546,0.002824027557,-0.0009953344706,0.001355959103
7010,70.46813646,0.002986424603,-0.009832222015,0.006380650215
7011,70.47818746,0.003689498641,-0.007018059492,0.01111654937
7012,70.48823846,0.00665029604,-0.004350835457,0.01154899783
7013,70.49828946,0.008398395032,0.002486031502,0.01141584013
7014,70.50834046,0.009515932761,0.01137553714,0.008349055424
7015,70.51839146,0.005345689133,0.02259117365,0.004580416251
7016,70.52844146,0.0006452370435,0.01947460324,0.002713355701
7017,70.53849246,-0.006391367409,0.01378475875,0.0006174477749
7018,70.54854346,-0.01289420389,0.004325149115,-0.001506162109
7019,70.55859446,-0.01382151619,-0.005402845331,-0.002405777806
7020,70.56864546,-0.009080499411,-0.009358786978,-0.004867587239
7021,70.57869646,-0.007739863824,-0.005715316162,-0.003807915607
7022,70.58874746,-0.008031092584,-0.004439624958,-0.0005081065465
7023,70.59879846,-0.007392998785,-0.005016465671,0.0009499741718
7024,70.60884946,-0.004064206034,-0.004274690524,0.0006267197896
7025,70.61889946,-0.001651382074,0.0002976902761,0.004073649179
7026,70.62895046,3.862101585e-05,-9.251991287e-06,0.0004194669891
7027,70.63900146,-0.004965991713,0.008736036718,-0.0003943950869
7028,70.64905246,-0.0066663404,0.01112618018,9.95954033e-05
7029,70.65910346,-0.001869188156,0.009275816381,0.003085265169
7030,70.66915446,-0.001086121425,-0.002848424949,0.001089033787
7031,70.67920546,-0.0008491002955,-0.003468941431,0.0005670541432
7032,70.68925646,0.002217125148,-0.001013720874,-0.001021652948
7033,70.69930746,0.006235568784,0.007557396777,-0.002532730345
7034,70.70935746,0.007172351703,0.009383759461,-0.003558204044
7035,70.71940846,0.009607811458,0.004358108155,-0.006141203921
7036,70.72945946,0.01121657901,0.0007158031221,-0.005705281161
7037,70.73951046,0.01664676331,-0.0004956687335,-0.004129755311
7038,70.74956146,0.01173681207,-0.001964830793,-0.004302029964
7039,70.75961246,0.009140763432,0.0002112383954,-0.003876989242
7040,70.76966346,0.007862504572,-0.0002706085797,-0.0009554857388
7041,70.77971446,0.007258765865,-0.003123653121,0.002322599292
7042,70.78976546,0.01259563211,-0.01074969955,0.004921791144
7043,70.79981546,0.008406747133,-0.01244054083,0.006388926879
7044,70.80986646,0.008460482582,-0.01233526506,0.006020063534
7045,70.81991746,0.01123842783,-0.01226708852,0.003698053071
7046,70.82996846,0.009873527102,-0.0008935837541,0.0003097769804
7047,70.84001946,0.006931000389,0.003574667964,-0.000216729939
7048,70.85007046,0.007701619994,0.001754597528,0.001962194219
7049,70.86012146,0.004004620481,-0.0003650123253,-0.002217636909
7050,70.87017246,0.00490485644,-0.003238782519,-0.000677435426
7051,70.88022346,0.005393013824,-0.0107973665,-0.001231106697
7052,70.89027446,0.004547688644,-0.01662211306,0.0001976205967
7053,70.90032446,0.005317874718,-0.008331425488,-0.001183228334
7054,70.91037546,0.002994512673,-0.01207853202,-0.001952573191
7055,70.92042646,0.002690379042,-0.01648499817,-0.0003829060588
7056,70.93047746,0.002443268429,-0.02211007103,0.00111852074
7057,70.94052846,0.001800381113,-0.02393140644,0.0008854940534
7058,70.95057946,0.002081719227,-0.0215685647,0.0002264142968
7059,70.96063046,0.0003799591213,-0.02049024962,0.001444011577
7060,70.97068146,0.00167977903,-0.01762755774,0.005411061924
7061,70.98073246,0.004261447117,-0.01120640803,0.00679590553
7062,70.99078346,0.005256967153,-0.005971109029,0.009625717066
7063,71.00083346,0.005916898604,-0.005864848848,0.009367124178
7064,71.01088446,0.006369704381,-0.01077711117,0.00776948873
7065,71.02093546,0.005645324476,-0.004717887379,0.01026433799
7066,71.03098646,0.002511641942,-0.007551039103,0.01030802913
7067,71.04103746,0.002744669095,-0.01172181591,0.006767623127
7068,71.05108846,0.0001652883366,-0.0120846238,0.003943821415
7069,71.06113946,0.0009661004879,-0.01111922786,0.0006588122342
7070,71.07119046,-0.0006560306065,-0.007013166323,-0.001489559654
7071,71.08124146,-0.001331940759,-0.004662127234,-0.001088754274
7072,71.09129246,-0.0002468409948,-0.002749854233,-0.002775056986
7073,71.10134246,-0.0009264796972,-0.0009423666634,-0.003971882164
7074,71.11139346,0.00157222664,-0.01165587362,-0.0005278715398
7075,71.12144446,0.0006326632574,-0.01558563393,0.003104680218
