"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636214005562022E9,"2021-11-06 16:53:25.562 UTC+01:00"
"PAUSE",2.277498195832595E1,1.636214028336770E9,"2021-11-06 16:53:48.337 UTC+01:00"
