"event","experiment time","system time","system time text"
"START",0.000000000E0,1636487899.442,"2021-11-09 20:58:19.442 UTC+01:00"
"PAUSE",4.503856508E1,1636487944.481,"2021-11-09 20:59:04.481 UTC+01:00"
