"event","experiment time","system time","system time text"
"START",0.000000000E0,1636385498.239,"2021-11-08 16:31:38.239 UTC+01:00"
"PAUSE",3.510819020E1,1636385533.348,"2021-11-08 16:32:13.348 UTC+01:00"
