"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636393380510568E9,"2021-11-08 18:43:00.511 UTC+01:00"
"PAUSE",6.779308845833293E1,1.636393448302628E9,"2021-11-08 18:44:08.303 UTC+01:00"
