"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.875753870E-1,6.384640932E-2,-2.239126526E-2,9.686490521E-3
2.895753870E-1,6.506814808E-2,-2.483472601E-2,9.075625800E-3
2.915753870E-1,6.384640932E-2,-2.361299470E-2,1.090821996E-2
2.935747200E-1,6.140295416E-2,-2.544559166E-2,1.274081599E-2
2.955742200E-1,6.323555112E-2,-2.483472601E-2,1.029735524E-2
2.975738200E-1,6.262468547E-2,-2.300213091E-2,8.464760147E-3
2.995734860E-1,5.834862590E-2,-2.300213091E-2,1.151908562E-2
3.015732000E-1,5.773776397E-2,-2.239126526E-2,1.212995127E-2
3.035729500E-1,5.895949155E-2,-2.116953395E-2,1.029735524E-2
3.055727270E-1,5.773776397E-2,-1.994780451E-2,1.029735524E-2
3.075725270E-1,5.407257006E-2,-1.811520942E-2,1.029735524E-2
3.095721630E-1,6.079208851E-2,-1.506088302E-2,6.632164121E-3
3.115718290E-1,5.468343198E-2,-1.872607507E-2,8.464760147E-3
3.135715210E-1,5.162910745E-2,-1.445001736E-2,1.090821996E-2
3.155712350E-1,5.162910745E-2,-1.322828699E-2,9.686490521E-3
3.175709680E-1,4.979651421E-2,-1.139569096E-2,8.464760147E-3
3.195707180E-1,4.735305160E-2,-1.139569096E-2,7.243029308E-3
3.215704820E-1,4.674218595E-2,-1.017396059E-2,9.686490521E-3
3.235701480E-1,4.674218595E-2,-1.078482624E-2,7.243029308E-3
3.255698320E-1,4.185526818E-2,-9.563094936E-3,8.464760147E-3
3.275695320E-1,4.490959272E-2,-7.119634654E-3,6.021298934E-3
3.295692460E-1,4.063353315E-2,-8.341364563E-3,7.243029308E-3
3.315689730E-1,4.307699576E-2,-7.730499841E-3,6.632164121E-3
3.335687120E-1,3.880093619E-2,-8.952230215E-3,5.410433281E-3
3.355684620E-1,3.574661165E-2,-7.730499841E-3,6.021298934E-3
3.375682220E-1,3.513574600E-2,-1.078482624E-2,6.021298934E-3
3.395679140E-1,3.635747731E-2,-8.952230215E-3,1.090821996E-2
3.415676170E-1,3.024882451E-2,-1.200655662E-2,1.090821996E-2
3.435673310E-1,3.330314904E-2,-1.383915264E-2,8.464760147E-3
3.455670550E-1,3.147055581E-2,-1.445001736E-2,9.075625800E-3
3.475667880E-1,3.024882451E-2,-1.628261432E-2,1.029735524E-2
3.495665210E-1,2.841622941E-2,-1.872607507E-2,1.151908562E-2
3.515662540E-1,2.963796072E-2,-1.933693886E-2,9.686490521E-3
3.535660540E-1,2.902709320E-2,-2.116953395E-2,1.212995127E-2
3.555657870E-1,2.780536376E-2,-2.239126526E-2,1.090821996E-2
3.575654870E-1,2.902709320E-2,-1.994780451E-2,1.274081599E-2
3.595652200E-1,3.024882451E-2,-2.178040147E-2,1.396254729E-2
3.615649530E-1,2.719449811E-2,-2.178040147E-2,1.335168164E-2
3.635646860E-1,2.658363432E-2,-2.239126526E-2,1.274081599E-2
3.655644190E-1,2.414017357E-2,-2.544559166E-2,1.640600711E-2
3.675641520E-1,2.780536376E-2,-2.361299470E-2,1.579514146E-2
3.695639520E-1,2.841622941E-2,-2.483472601E-2,1.701687276E-2
3.715636850E-1,2.536190487E-2,-2.727818675E-2,2.007119916E-2
3.735634180E-1,2.719449811E-2,-2.544559166E-2,1.884946786E-2
3.755631510E-1,2.780536376E-2,-2.666732296E-2,1.823860407E-2
3.775628840E-1,2.780536376E-2,-2.911078185E-2,1.946033537E-2
3.795626170E-1,2.719449811E-2,-2.666732296E-2,2.007119916E-2
3.815623500E-1,2.963796072E-2,-2.849991806E-2,2.190379612E-2
3.835621500E-1,2.658363432E-2,-2.972164936E-2,2.434725501E-2
3.855619500E-1,2.902709320E-2,-3.033251315E-2,2.068206482E-2
3.875616830E-1,2.536190487E-2,-2.972164936E-2,2.617985196E-2
3.895614160E-1,2.536190487E-2,-3.216510639E-2,2.251465991E-2
3.915611490E-1,2.658363432E-2,-3.155424446E-2,2.434725501E-2
3.935608820E-1,2.475103736E-2,-3.338684142E-2,2.617985196E-2
3.955606150E-1,2.414017357E-2,-3.155424446E-2,2.434725501E-2
3.975603480E-1,2.414017357E-2,-3.155424446E-2,2.373639122E-2
3.995601480E-1,2.291844226E-2,-3.338684142E-2,2.617985196E-2
4.015598810E-1,2.352930792E-2,-3.155424446E-2,2.556898631E-2
4.035596140E-1,2.108584531E-2,-3.338684142E-2,2.679071575E-2
4.055593470E-1,2.536190487E-2,-3.094337881E-2,2.434725501E-2
4.075590800E-1,2.108584531E-2,-3.338684142E-2,2.801244706E-2
4.095588130E-1,1.986411586E-2,-3.216510639E-2,2.495812252E-2
4.115585460E-1,1.803152077E-2,-3.094337881E-2,2.862331271E-2
4.135582790E-1,1.986411586E-2,-3.033251315E-2,2.495812252E-2
4.155580790E-1,1.803152077E-2,-3.094337881E-2,2.617985196E-2
4.175578450E-1,2.047498152E-2,-2.972164936E-2,2.495812252E-2
4.195575780E-1,1.742065512E-2,-2.911078185E-2,2.556898631E-2
4.215573110E-1,1.864238456E-2,-2.972164936E-2,2.617985196E-2
4.235570440E-1,1.864238456E-2,-2.911078185E-2,2.495812252E-2
4.255567770E-1,1.742065512E-2,-2.727818675E-2,2.495812252E-2
4.275565100E-1,1.925325021E-2,-2.666732296E-2,2.679071575E-2
4.295562430E-1,1.925325021E-2,-2.300213091E-2,2.190379612E-2
4.315560430E-1,1.864238456E-2,-2.605645731E-2,2.434725501E-2
4.335557760E-1,1.742065512E-2,-2.544559166E-2,2.434725501E-2
4.355555090E-1,2.108584531E-2,-2.483472601E-2,2.251465991E-2
