"event","experiment time","system time","system time text"
"START",0.000000000E0,1636297762.355,"2021-11-07 16:09:22.355 UTC+01:00"
"PAUSE",5.417905833E1,1636297816.534,"2021-11-07 16:10:16.534 UTC+01:00"
