"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.637918500E-2,1.187737346E0,8.111370087E0,5.187938690E0
2.878215300E-2,1.245165110E0,8.125726700E0,5.209474087E0
3.118512200E-2,1.314556956E0,8.164011955E0,5.240580559E0
3.358809100E-2,1.340878010E0,8.183154106E0,5.295615673E0
3.600220500E-2,1.381555915E0,8.209475517E0,5.338686466E0
3.842767400E-2,1.424626827E0,8.231010437E0,5.365007401E0
4.085329900E-2,1.462911963E0,8.269295692E0,5.379364491E0
4.327871600E-2,1.470090389E0,8.286046028E0,5.436792374E0
4.570402800E-2,1.438983679E0,8.288438797E0,5.503791332E0
4.812939300E-2,1.446162224E0,8.302795410E0,5.537290573E0
5.055481000E-2,1.419841170E0,8.305188179E0,5.561518192E0
5.298017400E-2,1.407876968E0,8.326724052E0,5.568696499E0
5.540548700E-2,1.441376567E0,8.317152023E0,5.563910961E0
5.783085100E-2,1.505982757E0,8.264510155E0,5.530112267E0
6.025621600E-2,1.331306696E0,8.326724052E0,5.602196217E0
6.268152800E-2,1.228415370E0,8.341080666E0,5.685945034E0
6.510684100E-2,1.182951689E0,8.336295128E0,5.652445316E0
6.753220500E-2,1.173081279E0,8.338687897E0,5.618945599E0
6.995757000E-2,1.271486163E0,8.307580948E0,5.491827011E0
7.238288200E-2,1.211665511E0,8.312366486E0,5.439185143E0
7.480819500E-2,1.130010486E0,8.333902359E0,5.446363449E0
7.723350700E-2,1.086939692E0,8.355437279E0,5.479863167E0
7.965882000E-2,1.077368379E0,8.410472870E0,5.420042515E0
8.208413200E-2,1.103689432E0,8.434400558E0,5.362614632E0
8.450944500E-2,1.252343535E0,8.374580383E0,5.254937649E0
8.693475700E-2,1.190130115E0,8.403293610E0,5.233402252E0
8.936007000E-2,1.101296663E0,8.408080101E0,5.262115955E0
9.178538200E-2,1.036690354E0,8.410472870E0,5.333900928E0
9.421069500E-2,1.041476011E0,8.405686378E0,5.309972763E0
9.663600700E-2,1.168295622E0,8.336295128E0,5.171188831E0
9.906132000E-2,1.048654556E0,8.355437279E0,5.156831741E0
1.014866320E-1,1.034297585E0,8.329116821E0,5.192724228E0
1.039119450E-1,1.046261668E0,8.295617104E0,5.209474087E0
1.063372570E-1,1.024726272E0,8.319544792E0,5.195116997E0
1.087625700E-1,1.005583763E0,8.324331284E0,5.178367138E0
1.111878820E-1,9.888339639E-1,8.321938515E0,5.166403294E0
1.136131950E-1,9.984052777E-1,8.314759254E0,5.180759907E0
1.160385070E-1,1.022333503E0,8.295617104E0,5.161617756E0
1.184638200E-1,9.936196208E-1,8.293224335E0,5.166403294E0
1.208891320E-1,1.015154958E0,8.298009872E0,5.173581600E0
1.233144450E-1,1.041476011E0,8.276473999E0,5.147260666E0
1.257397570E-1,1.058225870E0,8.259724617E0,5.097011566E0
1.281650700E-1,1.110867858E0,8.250153542E0,5.046761990E0
1.305903820E-1,1.127617717E0,8.271688461E0,5.039583683E0
1.330156950E-1,1.175474167E0,8.305188179E0,5.034798145E0
1.354410070E-1,1.175474167E0,8.324331284E0,5.003691196E0
1.378663200E-1,1.228415370E0,8.338687897E0,4.991727352E0
1.402916320E-1,1.221236825E0,8.367402077E0,4.994120121E0
1.427169450E-1,1.252343535E0,8.391329765E0,5.010869503E0
1.451360070E-1,1.218844056E0,8.408080101E0,4.991727352E0
1.475313200E-1,1.247557878E0,8.412865639E0,4.979464054E0
1.499086640E-1,1.281057477E0,8.408080101E0,4.953142643E0
1.522860070E-1,1.312164068E0,8.415258408E0,4.950749874E0
1.546641320E-1,1.307378531E0,8.405686378E0,4.929214478E0
1.570422570E-1,1.290628672E0,8.422436714E0,4.907679081E0
1.594196010E-1,1.283450246E0,8.434400558E0,4.850251675E0
1.617969970E-1,1.302592874E0,8.424829483E0,4.869394302E0
1.641751220E-1,1.278664589E0,8.446364403E0,4.857429981E0
1.665532470E-1,1.216451168E0,8.434400558E0,4.843072891E0
1.689305910E-1,1.173081279E0,8.441578865E0,4.828716278E0
1.713079350E-1,1.156331539E0,8.432007790E0,4.783252239E0
1.736860600E-1,1.103689432E0,8.388936996E0,4.766502857E0
1.760642370E-1,1.074975610E0,8.379365921E0,4.733003139E0
