"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636368998455525E9,"2021-11-08 11:56:38.456 UTC+01:00"
"PAUSE",4.093876487493981E1,1.636369039394726E9,"2021-11-08 11:57:19.395 UTC+01:00"
