"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636534800357649E9,"2021-11-10 10:00:00.358 UTC+01:00"
"PAUSE",1.286147541663377E1,1.636534813218867E9,"2021-11-10 10:00:13.219 UTC+01:00"
