"event","experiment time","system time","system time text"
"START",0.000000000E0,1636297551.031,"2021-11-07 16:05:51.031 UTC+01:00"
"PAUSE",5.595840885E1,1636297606.990,"2021-11-07 16:06:46.990 UTC+01:00"
