"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.752083528E-4,-1.174607391E0,5.377866669E0,8.307125244E0
1.023920835E-2,-1.377734985E0,5.131179657E0,8.684640198E0
2.020320835E-2,-1.395997009E0,4.879253540E0,8.885971527E0
3.016720834E-2,-1.402583313E0,4.796026611E0,9.001082153E0
4.013120834E-2,-1.453477478E0,4.803061981E0,9.112001495E0
5.009520834E-2,-1.456471252E0,4.718637543E0,8.997040558E0
6.005920834E-2,-1.328038330E0,4.455784149E0,8.679251404E0
7.002320833E-2,-1.110241241E0,4.346062317E0,8.427025909E0
7.998720833E-2,-9.005273438E-1,4.506528625E0,8.375532990E0
8.995120836E-2,-8.738827515E-1,4.481829987E0,8.279133453E0
9.991520835E-2,-9.229806519E-1,4.497547302E0,8.329877930E0
1.098792084E-1,-1.002165985E0,4.763693848E0,8.295299835E0
1.198432083E-1,-1.040935364E0,5.238506470E0,8.220156097E0
1.298072083E-1,-1.034798126E0,5.659580841E0,8.226592712E0
1.397702083E-1,-8.969348145E-1,5.764362946E0,8.366102600E0
1.497342083E-1,-7.520361328E-1,5.635930023E0,8.728199615E0
1.596982084E-1,-6.619235229E-1,5.295388184E0,9.401948547E0
1.696622084E-1,-5.487588501E-1,4.986430664E0,1.005144791E1
1.796262084E-1,-8.105644226E-1,4.679119720E0,9.475445709E0
1.895902083E-1,-5.981561279E-1,4.736450500E0,8.718320160E0
1.995542083E-1,-4.300556946E-1,4.898413696E0,8.245902557E0
2.095182083E-1,-3.670367432E-1,5.112618256E0,7.996072083E0
2.194822083E-1,-3.520678711E-1,5.354964294E0,7.936795349E0
2.294462083E-1,-3.860472107E-1,5.686824188E0,7.888894958E0
2.394102083E-1,-3.236270142E-1,5.760171661E0,7.937843170E0
2.493742083E-1,4.724176025E-1,5.283862152E0,7.188351746E0
2.593382084E-1,1.533111877E0,4.414320374E0,6.367159424E0
2.693022084E-1,1.851948853E0,3.870351563E0,5.453010406E0
2.792662084E-1,2.167492676E0,3.581302643E0,4.951104126E0
2.892302083E-1,2.312241669E0,3.453019409E0,4.709656219E0
2.991942083E-1,2.155816956E0,3.361858978E0,4.852908325E0
3.091582083E-1,1.935624847E0,3.398083649E0,6.160588989E0
3.191222083E-1,1.416803741E0,3.830085297E0,8.435857544E0
3.290852083E-1,1.215472412E0,4.564158783E0,9.065747681E0
3.390492084E-1,1.414259033E0,4.913083191E0,7.965236206E0
3.490132084E-1,1.816622314E0,4.686454468E0,7.085665283E0
3.589772084E-1,2.123484192E0,4.193828888E0,6.844217377E0
3.689412083E-1,2.303410034E0,3.628753967E0,7.103927307E0
3.789052083E-1,2.617157593E0,3.024161224E0,7.632478180E0
3.888692083E-1,3.043321381E0,3.185375977E0,8.322243805E0
3.988332083E-1,2.639910278E0,2.879561920E0,7.163054352E0
4.087972083E-1,1.023122406E0,2.779120789E0,7.473359070E0
4.187612083E-1,-3.089575195E-1,3.171454926E0,8.330177307E0
4.287252083E-1,1.023870850E-1,3.276237030E0,8.309370575E0
4.386892084E-1,1.015637970E0,2.513872375E0,7.982600098E0
4.486532084E-1,1.586401062E0,1.586101685E0,8.137976990E0
4.586172084E-1,1.523082733E0,1.187630310E0,8.524173889E0
4.685812083E-1,1.161584473E0,1.604812775E0,8.791368256E0
4.785452083E-1,1.117276611E0,2.039508820E0,8.699010315E0
4.885092083E-1,1.098715210E0,1.536255341E0,8.781937866E0
4.984732083E-1,1.050814819E0,1.050814819E0,8.699309692E0
5.084372083E-1,1.105002136E0,7.444020081E-1,8.415649567E0
5.184012083E-1,4.478686523E-1,1.333576813E0,8.533604279E0
5.283652083E-1,8.750802612E-1,2.398911438E0,8.598269806E0
5.383282083E-1,1.476978607E0,3.103795624E0,8.701704712E0
5.482922083E-1,2.033670959E0,2.853665771E0,8.594976654E0
5.582562083E-1,2.286046143E0,2.651136932E0,8.503516846E0
5.682202083E-1,2.273921356E0,2.330204315E0,8.816515961E0
5.781842083E-1,2.383044434E0,1.961970062E0,9.162596283E0
5.881482083E-1,2.449955292E0,1.541793823E0,9.394613800E0
5.981122083E-1,2.379451904E0,1.334624634E0,9.630672913E0
6.080762084E-1,2.253414001E0,1.373992767E0,9.762548676E0
6.180402084E-1,2.111060028E0,1.426533508E0,9.875863037E0
6.280042084E-1,2.013912048E0,1.432371368E0,1.005025040E1
6.379682083E-1,1.977238312E0,1.439257050E0,1.014470398E1
6.479322083E-1,1.965562592E0,1.397044830E0,1.008542725E1
6.578962083E-1,2.005080414E0,1.304088135E0,1.003782623E1
6.678602083E-1,1.935924225E0,1.125359802E0,1.002300705E1
6.778242083E-1,1.815574493E0,8.202941895E-1,1.015637970E1
6.877882083E-1,1.657203827E0,5.780978394E-1,1.032927017E1
6.977522083E-1,1.614093475E0,4.153862000E-1,1.037776932E1
7.077154584E-1,1.263672180E0,3.635939026E-1,1.082009949E1
7.176794584E-1,1.224304047E0,4.117936707E-1,1.039258850E1
7.276424583E-1,1.323098602E0,3.873944092E-1,1.041489212E1
7.376064583E-1,1.325194244E0,2.900967407E-1,1.063298859E1
7.475704583E-1,1.445244598E0,-1.601669312E-2,1.042896286E1
7.575344583E-1,1.487007751E0,-2.903961182E-1,1.052566177E1
7.674984584E-1,1.452279968E0,-5.054988098E-1,1.062176193E1
7.774624584E-1,1.389710083E0,-6.626719666E-1,1.066876419E1
7.874264584E-1,1.350491638E0,-7.149133301E-1,1.078477295E1
7.973904583E-1,1.387015686E0,-6.725514221E-1,1.077100159E1
8.073544583E-1,1.428928528E0,-5.737568665E-1,1.074884766E1
8.173184583E-1,1.497186584E0,-5.780978394E-1,1.070528824E1
8.272824583E-1,1.559457092E0,-6.102809143E-1,1.060619431E1
8.372464583E-1,1.644779663E0,-6.411167908E-1,1.056862244E1
8.472104583E-1,1.727108459E0,-7.179071045E-1,1.066951263E1
8.571744583E-1,1.779798889E0,-7.864645386E-1,1.071576645E1
8.671384584E-1,1.864073639E0,-8.261320496E-1,1.075528427E1
8.771024584E-1,1.885030060E0,-8.656498718E-1,1.087129303E1
8.870664584E-1,1.894460449E0,-8.508306885E-1,1.088072342E1
8.970304583E-1,1.933828583E0,-7.556286621E-1,1.081351318E1
9.069934583E-1,2.032174072E0,-7.029382324E-1,1.073342972E1
9.169574583E-1,2.136357422E0,-7.345225525E-1,1.067550018E1
9.269214583E-1,2.203717346E0,-7.494914246E-1,1.057460999E1
9.368854583E-1,2.245779877E0,-7.809260559E-1,1.047476761E1
9.468494584E-1,2.275418243E0,-8.199948120E-1,1.045620621E1
