"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.756641300E-2,-2.463607788E0,4.097259521E0,7.550796509E0
4.269336600E-2,-2.346359253E0,3.990768433E0,7.538833618E0
4.785083700E-2,-2.261413574E0,3.909423828E0,7.488586426E0
5.291675500E-2,-2.220733643E0,3.875915527E0,7.456283569E0
5.844043600E-2,-2.205184937E0,3.862762451E0,7.591476440E0
6.320117800E-2,-2.197998047E0,3.881896973E0,7.799652100E0
6.869434200E-2,-2.205184937E0,3.909423828E0,8.040130615E0
7.333301400E-2,-2.247055054E0,3.944122314E0,8.219589233E0
7.861255500E-2,-2.273376465E0,3.959671021E0,8.350006104E0
8.355640300E-2,-2.287734985E0,3.959671021E0,8.515106201E0
8.874439100E-2,-2.270980835E0,3.927368164E0,8.664657593E0
9.374927400E-2,-2.206375122E0,3.862762451E0,8.767547607E0
9.884571000E-2,-2.160903931E0,3.780212402E0,8.808227539E0
1.039726630E-1,-2.115447998E0,3.710815430E0,8.803436279E0
1.090690980E-1,-2.063995361E0,3.651000977E0,8.802246094E0
1.141655340E-1,-2.047256470E0,3.579208374E0,8.797454834E0
1.192924870E-1,-2.056823730E0,3.508621216E0,8.799850464E0
1.243889230E-1,-2.047256470E0,3.444015503E0,8.846511841E0
1.294853580E-1,-1.993408203E0,3.344711304E0,8.902740479E0
1.346123110E-1,-1.961105347E0,3.235839844E0,8.996063232E0
1.397087470E-1,-1.916839600E0,3.101837158E0,9.051101685E0
1.448051820E-1,-1.889328003E0,2.983398438E0,9.097763062E0
1.499321350E-1,-1.876159668E0,2.869735718E0,9.150405884E0
1.550285710E-1,-1.885742188E0,2.747711182E0,9.272430420E0
1.601250070E-1,-1.931198120E0,2.638824463E0,9.399261475E0
1.652214420E-1,-1.993408203E0,2.526367188E0,9.588287354E0
1.703483950E-1,-2.017333984E0,2.417495728E0,9.664855957E0
1.754448310E-1,-1.994613647E0,2.313400269E0,9.678024292E0
1.805412660E-1,-1.932388306E0,2.239227295E0,9.782104492E0
1.856682190E-1,-1.810363770E0,2.191375732E0,9.859878540E0
1.907646550E-1,-1.693115234E0,2.142318726E0,9.941223145E0
1.958610910E-1,-1.583038330E0,2.102844238E0,1.002856445E1
2.009880440E-1,-1.513656616E0,2.070541382E0,1.009197998E1
2.060844790E-1,-1.463409424E0,2.077713013E0,1.018769836E1
2.111809150E-1,-1.444259644E0,2.111206055E0,1.025109863E1
2.163078680E-1,-1.401184082E0,2.184188843E0,1.029177856E1
2.214043030E-1,-1.338973999E0,2.264358521E0,1.026187134E1
2.265007390E-1,-1.262405396E0,2.328964233E0,1.016615295E1
2.316276920E-1,-1.214553833E0,2.350494385E0,1.003933716E1
2.367241280E-1,-1.184631348E0,2.348098755E0,9.916107178E0
2.418510810E-1,-1.198989868E0,2.343322754E0,9.798858643E0
2.469475160E-1,-1.177459717E0,2.370834351E0,9.595474243E0
2.520439520E-1,-1.148742676E0,2.435440063E0,9.295166016E0
2.571403870E-1,-1.294708252E0,2.504837036E0,9.171936035E0
2.622673410E-1,-1.441864014E0,2.494064331E0,9.271240234E0
2.673637760E-1,-1.560317993E0,2.443817139E0,9.338241577E0
2.724602120E-1,-1.658416748E0,2.409118652E0,9.398056030E0
2.775871650E-1,-1.712249756E0,2.379211426E0,9.550003052E0
2.826836000E-1,-1.693115234E0,2.356475830E0,9.460266113E0
2.877800360E-1,-1.653625488E0,2.417495728E0,9.293975830E0
2.929069890E-1,-1.638076782E0,2.514404297E0,9.332260132E0
2.980034250E-1,-1.621322632E0,2.610122681E0,9.485397339E0
3.030998600E-1,-1.634490967E0,2.724975586E0,9.688781738E0
3.081962960E-1,-1.606964111E0,2.879302979E0,9.823974609E0
3.133232490E-1,-1.551940918E0,3.033645630E0,9.968750000E0
3.184196840E-1,-1.452636719E0,3.167648315E0,1.006684875E1
3.235466370E-1,-1.329406738E0,3.321975708E0,1.016256714E1
3.286430730E-1,-1.239669800E0,3.472732544E0,1.020802307E1
3.337700260E-1,-1.166687012E0,3.603134155E0,1.020683289E1
3.388664620E-1,-1.080551147E0,3.682098389E0,1.020085144E1
3.439628970E-1,-1.019531250E0,3.735946655E0,1.015658569E1
3.490898500E-1,-1.012359619E0,3.765853882E0,1.011830139E1
3.541862860E-1,-1.078155518E0,3.848403931E0,1.002737427E1
3.592827210E-1,-1.140365601E0,3.808914185E0,9.920898438E0
3.644096750E-1,-1.118835449E0,3.648605347E0,9.845520020E0
3.695061100E-1,-1.084136963E0,3.435638428E0,9.753387451E0
3.746025460E-1,-1.003982544E0,3.192764282E0,9.694763184E0
3.797294990E-1,-9.214324951E-1,2.933151245E0,9.667251587E0
3.848259340E-1,-8.783569336E-1,2.715408325E0,9.648117065E0
3.899223700E-1,-8.663940430E-1,2.507232666E0,9.625381470E0
3.950493230E-1,-8.891296387E-1,2.317001343E0,9.607437134E0
4.001457580E-1,-9.226226807E-1,2.188980103E0,9.603836060E0
4.052727120E-1,-9.704742432E-1,2.053787231E0,9.638534546E0
4.104301820E-1,-9.884338379E-1,1.861160278E0,9.807235718E0
4.154655830E-1,-9.788513184E-1,1.833648682E0,9.995071411E0
4.210197820E-1,-9.489440918E-1,1.886291504E0,1.012667847E1
4.256889710E-1,-8.927154541E-1,2.011917114E0,1.018170166E1
4.310295480E-1,-8.245239258E-1,2.151885986E0,1.029417419E1
4.359123600E-1,-7.539367676E-1,2.218887329E0,1.045449829E1
4.410698310E-1,-7.312011719E-1,2.200942993E0,1.062078857E1
4.461357490E-1,-7.587127686E-1,2.129165649E0,1.078230286E1
4.512321840E-1,-8.436584473E-1,2.020278931E0,1.091870117E1
4.563286200E-1,-9.740753174E-1,1.935333252E0,1.095579529E1
4.614555730E-1,-1.121231079E0,1.869537354E0,1.088879395E1
4.665520080E-1,-1.233688354E0,1.837234497E0,1.075120544E1
4.716789620E-1,-1.285140991E0,1.795364380E0,1.059088135E1
4.767448800E-1,-1.291122437E0,1.746307373E0,1.042817688E1
4.818718330E-1,-1.248046875E0,1.714004517E0,1.030374146E1
4.869682680E-1,-1.216934204E0,1.690078735E0,1.016496277E1
4.924309150E-1,-1.171478271E0,1.699645996E0,1.002258301E1
4.971916570E-1,-1.120025635E0,1.741516113E0,9.889785767E0
5.023186100E-1,-1.025512695E0,1.789382935E0,9.783309937E0
5.074150460E-1,-9.298095703E-1,1.871932983E0,9.660079956E0
5.125114810E-1,-8.269042969E-1,1.949691772E0,9.545211792E0
5.176384340E-1,-7.144470215E-1,2.016693115E0,9.423187256E0
5.227348700E-1,-6.127471924E-1,2.088485718E0,9.323883057E0
5.278313050E-1,-5.014801025E-1,2.142318726E0,9.224578857E0
5.329582580E-1,-4.213256836E-1,2.160263062E0,9.137237549E0
5.380546940E-1,-3.686828613E-1,2.162658691E0,9.070236206E0
5.431511300E-1,-3.435668945E-1,2.166244507E0,8.997268677E0
5.482780830E-1,-3.627014160E-1,2.177017212E0,8.981704712E0
5.533745180E-1,-4.488525391E-1,2.216491699E0,8.999649048E0
5.584709540E-1,-5.936126709E-1,2.302642822E0,9.016403198E0
5.635979070E-1,-7.670898438E-1,2.392364502E0,8.985290527E0
5.686943420E-1,-9.489440918E-1,2.462951660E0,8.956588745E0
5.738212960E-1,-1.078155518E0,2.540725708E0,8.935043335E0
5.788872140E-1,-1.154724121E0,2.570632935E0,8.981704712E0
5.840141670E-1,-1.149948120E0,2.577819824E0,9.158782959E0
5.891106020E-1,-1.126007080E0,2.558670044E0,9.232955933E0
5.942375550E-1,-1.102081299E0,2.558670044E0,9.287994385E0
5.993339910E-1,-1.063796997E0,2.547897339E0,9.365753174E0
6.044304260E-1,-9.967956543E-1,2.540725708E0,9.383697510E0
6.095268620E-1,-9.082641602E-1,2.532348633E0,9.399261475E0
6.146538150E-1,-8.113555908E-1,2.526367188E0,9.388488770E0
6.197502510E-1,-7.312011719E-1,2.544311523E0,9.390884399E0
6.255791080E-1,-7.000885010E-1,2.575424194E0,9.363357544E0
6.299736390E-1,-6.689910889E-1,2.580200195E0,9.327468872E0
6.350700750E-1,-6.414642334E-1,2.532348633E0,9.352600098E0
6.401665100E-1,-6.330871582E-1,2.482101440E0,9.404037476E0
6.452934640E-1,-6.187286377E-1,2.417495728E0,9.469848633E0
6.503898990E-1,-6.713714600E-1,2.376815796E0,9.496170044E0
6.554863350E-1,-7.431640625E-1,2.382797241E0,9.447113037E0
6.606132880E-1,-8.556213379E-1,2.334945679E0,9.456680298E0
6.657097230E-1,-1.051834106E0,2.317001343E0,9.487792969E0
6.708061590E-1,-1.141571045E0,2.330154419E0,9.344223022E0
6.759331120E-1,-1.005172729E0,2.315795898E0,9.132461548E0
6.810295480E-1,-8.783569336E-1,2.295455933E0,9.052291870E0
6.861565010E-1,-8.663940430E-1,2.279907227E0,9.046310425E0
6.912529360E-1,-9.238281250E-1,2.234436035E0,9.069046021E0
6.963493720E-1,-9.022827148E-1,2.165054321E0,9.078613281E0
7.014763250E-1,-8.089599609E-1,2.062164307E0,9.088195801E0
7.065727600E-1,-6.785583496E-1,1.983200073E0,9.163558960E0
7.116691960E-1,-5.038757324E-1,1.913803101E0,9.290390015E0
7.167961490E-1,-2.921142578E-1,1.886291504E0,9.455490112E0
7.218925850E-1,-1.138458252E-1,1.870727539E0,9.632553101E0
7.269890200E-1,7.876586914E-2,1.911407471E0,9.841934204E0
7.321159730E-1,2.678070068E-1,1.971237183E0,1.009796143E1
7.372124090E-1,4.604339600E-1,2.050201416E0,1.033604431E1
7.423088440E-1,6.518554688E-1,2.147109985E0,1.053942871E1
7.474357980E-1,8.384857178E-1,2.236831665E0,1.070812988E1
7.525322330E-1,1.005996704E0,2.342117310E0,1.085768127E1
7.576591860E-1,1.161529541E0,2.401947021E0,1.091749573E1
7.627556220E-1,1.262023926E0,2.424667358E0,1.091271973E1
7.678520570E-1,1.363723755E0,2.395965576E0,1.085887146E1
7.729790100E-1,1.454650879E0,2.339721680E0,1.073445129E1
7.780754460E-1,1.541976929E0,2.238037109E0,1.053584290E1
7.834770570E-1,1.597015381E0,2.144714355E0,1.029177856E1
7.882988350E-1,1.605392456E0,2.011917114E0,1.000584412E1
7.935478580E-1,1.562316895E0,1.889877319E0,9.675628662E0
7.985222230E-1,1.400802612E0,1.804931641E0,9.392074585E0
8.036186590E-1,1.191436768E0,1.739135742E0,9.138442993E0
8.087150940E-1,9.952239990E-1,1.685287476E0,9.025970459E0
8.138420480E-1,8.516540527E-1,1.660171509E0,8.994873047E0
8.189384830E-1,7.260284424E-1,1.614700317E0,9.059478760E0
8.240349190E-1,6.530456543E-1,1.585983276E0,9.118103027E0
8.291618720E-1,6.398925781E-1,1.564453125E0,9.225784302E0
8.342583070E-1,6.602325439E-1,1.601547241E0,9.328674316E0
8.393547430E-1,6.913299561E-1,1.670928955E0,9.471038818E0
8.444816960E-1,7.296142578E-1,1.775024414E0,9.631362915E0
8.495781320E-1,7.726898193E-1,1.909027100E0,9.770141602E0
8.546745670E-1,8.420867920E-1,2.022674561E0,9.934051514E0
8.598015200E-1,9.090881348E-1,2.089675903E0,1.009317017E1
8.648979560E-1,9.784698486E-1,2.114807129E0,1.020922852E1
8.699943910E-1,1.000015259E0,2.096862793E0,1.030732727E1
