"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636299431332047E9,"2021-11-07 16:37:11.332 UTC+01:00"
"PAUSE",1.415055287499854E1,1.636299445482650E9,"2021-11-07 16:37:25.483 UTC+01:00"
