Time(s),X(rad/s),Y(rad/s),Z(rad/s)
0.160636883,0.02443389,0.393385649,-0.074065231
0.177810268,0.003665084,0.477682561,-0.026419144
0.19466657,0.028098974,0.536323905,0.013896775
0.211523654,0.078188449,0.55220592,0.040774055
0.22838006,0.096513867,0.526550353,0.041995749
0.245235529,0.063528113,0.4459185,0.002901525
0.262091883,0.083075225,0.345739543,-0.038636088
0.278949018,0.111174204,0.250294656,-0.075286925
0.295805372,0.081853531,0.195318416,-0.092390649
0.312660893,0.068414897,0.20264858,-0.105829291
0.329517195,0.092848785,0.268772781,-0.111937761
0.346374331,0.129499614,0.354291409,-0.110716067
0.363230685,0.158972994,0.433701545,-0.113159455
0.380086206,0.191958755,0.455692053,-0.105829291
0.396942508,0.24326992,0.474017471,-0.093612343
0.413799643,0.305576354,0.433701545,-0.089947261
0.430655997,0.345892251,0.349404633,-0.121711314
0.447511518,0.354444116,0.283433139,-0.151031986
0.46436782,0.344670564,0.225860775,-0.14248012
0.481224956,0.35322243,0.236856028,-0.098499119
0.49808131,0.378878027,0.293206692,-0.05207473
0.514936831,0.393538356,0.379947007,-0.033749312
0.531793133,0.391094953,0.466687292,-0.054518119
0.548650268,0.380099714,0.467909008,-0.116824538
0.565506674,0.332453609,0.454470366,-0.149810284
0.582362143,0.312906504,0.38239038,-0.118046232
0.599218497,0.306798041,0.233190939,-0.075286925
0.616075581,0.342227191,0.142785549,-0.061848287
0.632931987,0.361774296,0.157445878,-0.054518119
0.649787456,0.365439385,0.201426879,-0.04718795
0.66664381,0.378878027,0.225860775,-0.048409645
0.683500893,0.352000743,0.220973998,-0.0361927
0.700357299,0.311684817,0.227082461,-0.001985254
0.717212768,0.261595339,0.222195685,0.029778805
0.734069122,0.254265159,0.178214684,0.057877779
0.750926206,0.256708562,0.120795049,0.074981503
0.767782612,0.257930249,0.069483876,0.104302168
0.784638081,0.268925518,0.008399149,0.148283169
0.801494435,0.264038742,-0.132095724,0.184934005
0.818351518,0.180963501,-0.237161443,0.197150946
0.835207924,0.089183703,-0.32145837,0.248462126
0.852063393,0.035429142,-0.530368149,0.335202426
0.868919747,-0.109952509,-0.729504347,0.487914234
0.885776831,-0.332300901,-0.882216156,0.727366388
0.902633237,-0.627950966,-1.028819442,1.109909415
0.919488706,-0.861294627,-1.304922462,1.511847019
0.93634506,-0.927266121,-1.535822749,1.889350533
0.953202143,-0.894280374,-1.45396924,2.114142418
0.970058549,-0.755007207,-0.997055411,1.838039398
0.98691407,-0.977355599,-0.337340385,1.260177851
1.003770372,-1.332868695,-0.085671328,0.773790777
1.020627508,-1.886296391,0.090252683,0.272896022
1.037483862,-1.838650227,-0.899319887,0.202037737
1.054339383,-1.464811683,-1.793600321,0.110410646
1.071195685,-1.154501319,-1.683647752,0.225249931
1.08805282,-0.779441118,-1.14976728,0.457371891
1.104909174,-0.466687292,-0.852895498,0.484249175
1.121764695,-0.395829022,-0.634212196,0.473253906
1.138620997,-0.541210651,-0.549915254,0.396287173
1.155478341,-0.66215843,-0.524259687,0.283891261
1.172334487,-0.711026192,-0.460731536,0.169051975
1.189190008,-0.652384877,-0.328788549,0.048104223
