"event","experiment time","system time","system time text"
"START",0.000000000E0,1636490034.669,"2021-11-09 21:33:54.669 UTC+01:00"
"PAUSE",4.502475266E1,1636490079.694,"2021-11-09 21:34:39.694 UTC+01:00"
