"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.406691300E-2,-3.588037491E0,-1.030947590E1,-6.393023968E0
1.628136400E-2,-3.873979807E0,-1.070967579E1,-6.234499454E0
1.857513300E-2,-4.666004181E0,-1.057627583E1,-5.772684574E0
2.082710600E-2,-5.768496990E0,-9.944570541E0,-4.137788773E0
2.307606800E-2,-6.090332031E0,-9.696913719E0,-3.644867182E0
2.533034000E-2,-6.379863262E0,-9.412766457E0,-2.859423161E0
2.758351400E-2,-6.553342819E0,-9.050851822E0,-2.480160713E0
2.983681100E-2,-6.454638958E0,-8.837292671E0,-2.267797709E0
3.209010800E-2,-6.288936138E0,-8.685347557E0,-2.190030813E0
3.434401400E-2,-5.864808083E0,-8.642276764E0,-2.364706993E0
3.659322100E-2,-5.330012321E0,-8.770891190E0,-2.736192703E0
3.883406600E-2,-4.721039295E0,-8.976674080E0,-2.864208698E0
4.108882600E-2,-4.051048756E0,-9.316454887E0,-2.739183664E0
4.335542700E-2,-3.425325632E0,-9.842277527E0,-2.324028969E0
4.561183600E-2,-2.346162558E0,-1.081675434E1,-2.139183521E0
4.786623100E-2,-6.203392744E-1,-1.225304699E1,-4.546961308E0
5.011574400E-2,8.321040869E-1,-1.343270779E1,-5.982056856E-1
5.236910000E-2,1.395015597E0,-1.363490200E1,6.070590973E0
5.462080900E-2,1.345364571E0,-1.234935760E1,1.056012440E1
5.687404400E-2,1.633101463E0,-1.105783176E1,1.254497051E1
5.912685100E-2,2.210369825E0,-9.801599503E0,1.299541950E1
6.138033100E-2,3.135195971E0,-8.478966713E0,1.150648594E1
6.363356600E-2,3.966701746E0,-7.126423836E0,9.610772133E0
6.588429900E-2,4.338187218E0,-6.396014690E0,6.885945320E0
6.812929500E-2,4.549952030E0,-6.069394588E0,3.794418573E0
7.039357600E-2,4.448855400E0,-5.772684574E0,1.337587833E0
7.264485800E-2,4.082753658E0,-5.811567783E0,-3.236292601E-1
7.489675000E-2,3.579064369E0,-6.223133564E0,-1.280758262E0
7.715248800E-2,2.931805849E0,-6.625725746E0,-1.989033818E0
