"event","experiment time","system time","system time text"
"START",0.000000000E0,1636373012.784,"2021-11-08 13:03:32.784 UTC+01:00"
"PAUSE",7.776695627E1,1636373090.551,"2021-11-08 13:04:50.551 UTC+01:00"
