"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.555916668E-3,1.822460175E0,-9.228309631E0,-1.435514832E0
1.256391662E-2,7.222480774E-1,-9.305099945E0,-1.773212585E0
2.257291658E-2,-2.769241333E-2,-8.747659149E0,-1.625769196E0
3.258091665E-2,-4.879852295E-1,-8.308322754E0,-1.672023010E0
4.258891661E-2,-6.979985046E-1,-7.835755463E0,-1.701811066E0
5.259791657E-2,-6.309379578E-1,-7.426057434E0,-1.308129730E0
6.260591664E-2,-4.085005188E-1,-7.403304749E0,-1.801503754E0
7.261391659E-2,-2.588117981E-1,-6.696773987E0,-1.966610413E0
8.262291667E-2,8.855584717E-1,-8.565338287E0,-8.150550842E-1
9.263091662E-2,4.013154602E-1,-9.552535400E0,-1.717528381E0
1.026399166E-1,3.861968994E-2,-9.193581848E0,-1.280736694E0
1.126479167E-1,-1.564247131E-1,-8.707542572E0,-1.443598022E0
1.226559166E-1,-2.715353394E-1,-8.306676178E0,-1.550026703E0
1.326649166E-1,-1.167572021E-1,-8.369695129E0,-1.535357208E0
1.426729166E-1,2.481838989E-1,-8.640631714E0,-1.673968964E0
1.526819166E-1,5.414241028E-1,-8.829987946E0,-1.911524963E0
1.626899167E-1,6.622229004E-1,-8.932524719E0,-1.980681152E0
1.726979166E-1,6.849755859E-1,-8.788973236E0,-2.083666992E0
1.827069166E-1,7.403604126E-1,-8.404273224E0,-2.277962952E0
1.927149167E-1,9.840536499E-1,-8.064928894E0,-2.541864166E0
2.027229166E-1,9.264234924E-1,-7.771988068E0,-3.505111084E0
2.127319166E-1,1.350042572E0,-8.112080841E0,-3.301235046E0
2.227399166E-1,1.865121460E0,-8.906179504E0,-3.639980621E0
2.327489166E-1,2.191442871E0,-9.723629608E0,-3.768563232E0
2.427569167E-1,2.401905212E0,-1.013362701E1,-4.118535461E0
2.527649166E-1,2.232906647E0,-1.026220963E1,-2.951262817E0
2.627739166E-1,1.440005493E0,-1.057356216E1,-1.468446350E0
2.727819167E-1,2.185455322E-1,-1.153127060E1,-1.701362000E0
2.827909166E-1,-5.001100159E-1,-1.257684631E1,-2.123933258E0
2.927989166E-1,1.604663086E-1,-1.309012894E1,-2.245929565E0
3.028069166E-1,1.564247131E0,-1.329370560E1,-2.239642639E0
3.128159166E-1,2.522704010E0,-1.333951035E1,-2.234253845E0
3.228239167E-1,2.862796783E0,-1.355476273E1,-1.974244537E0
3.328329166E-1,2.944227448E0,-1.401580399E1,-1.544338531E0
3.428409166E-1,2.999612274E0,-1.436682404E1,-1.230291595E0
3.528489167E-1,2.483934631E0,-1.421444092E1,-5.227130127E-1
3.628579166E-1,1.378633118E0,-1.368559067E1,3.513194275E-1
3.728659166E-1,3.583547974E-1,-1.280093033E1,6.162684631E-1
3.828739166E-1,-2.881507874E-1,-1.184456909E1,5.569917297E-1
3.928829166E-1,-4.578977966E-1,-1.132499954E1,3.659889221E-1
4.028909166E-1,-2.630030823E-1,-1.141107056E1,7.514373779E-2
4.128999166E-1,2.285746765E-1,-1.116543137E1,-5.245092773E-1
4.229079166E-1,7.252418518E-1,-1.066592010E1,-1.112935638E0
4.329159167E-1,9.367520142E-1,-1.043135788E1,-1.399589539E0
4.429249166E-1,8.361611938E-1,-1.036579422E1,-1.024469604E0
4.529329166E-1,6.402186584E-1,-1.037282959E1,-6.941065979E-1
4.629409167E-1,2.576142883E-1,-1.045261368E1,-6.698570251E-1
4.729499166E-1,-8.023315430E-2,-1.073357941E1,-3.995191956E-1
4.829579166E-1,-7.111711121E-1,-1.051233948E1,-2.621049500E-1
4.929669166E-1,-1.234931946E0,-1.003378464E1,-9.243278503E-1
5.029749166E-1,-8.153544617E-1,-9.883197784E0,-1.006806335E0
