"event","experiment time","system time","system time text"
"START",0.000000000E0,1636395117.461,"2021-11-08 19:11:57.461 UTC+01:00"
"PAUSE",2.169792791E1,1636395139.159,"2021-11-08 19:12:19.159 UTC+01:00"
