"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636480991437116E9,"2021-11-09 19:03:11.437 UTC+01:00"
"PAUSE",3.652688141666658E1,1.636481027963294E9,"2021-11-09 19:03:47.963 UTC+01:00"
"START",3.652688141666658E1,1.636481032867286E9,"2021-11-09 19:03:52.867 UTC+01:00"
"PAUSE",4.001102370833360E1,1.636481036351361E9,"2021-11-09 19:03:56.351 UTC+01:00"
