,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
6699,67.33538975,-0.2062710571,9.787846069,-0.2357597351
6700,67.34544075,-0.1951940918,9.768536224,-0.2505789185
6701,67.35549175,-0.195643158,9.769733734,-0.2857557678
6702,67.36554275,-0.2037263489,9.745334473,-0.2802172852
6703,67.37559475,-0.2270777893,9.711504822,-0.2829116821
6704,67.38564575,-0.2347119141,9.708660736,-0.2616558838
6705,67.39569675,-0.2582130432,9.765841827,-0.2210902405
6706,67.40574775,-0.2365081787,9.798923035,-0.2200424194
6707,67.41579875,-0.2246827698,9.772727509,-0.2469863892
6708,67.42584975,-0.212258606,9.760752411,-0.2514770508
6709,67.43590175,-0.1899549866,9.751920776,-0.2619552612
6710,67.44595275,-0.1508862305,9.762848053,-0.2516267395
6711,67.45600375,-0.1383123779,9.78425354,-0.2339634705
6712,67.46605475,-0.1663041687,9.79592926,-0.2392025757
6713,67.47610575,-0.1935475159,9.786947937,-0.2550695801
6714,67.48615675,-0.2089654541,9.775870972,-0.2661465454
6715,67.49620875,-0.1974394226,9.777966614,-0.2758763123
6716,67.50625975,-0.1957928467,9.761650543,-0.2905458069
6717,67.51631075,-0.1881587219,9.709558868,-0.3031196594
6718,67.52636175,-0.1679507446,9.662706299,-0.2778222656
6719,67.53641275,-0.1537303162,9.695188751,-0.2625540161
6720,67.54646375,-0.1576222229,9.743538208,-0.2725831604
6721,67.55651475,-0.1682501221,9.756261749,-0.2875520325
6722,67.56656675,-0.1809736633,9.740843811,-0.3134481812
6723,67.57661762,-0.2023791504,9.749675446,-0.33230896
6724,67.58666863,-0.2191442871,9.778265991,-0.2947370911
6725,67.59671962,-0.2493814087,9.732161865,-0.2821632385
6726,67.60677062,-0.2622546387,9.727671204,-0.2966830444
6727,67.61682262,-0.2505789185,9.757459259,-0.2610571289
6728,67.62687362,-0.2173480225,9.771230621,-0.2417472839
6729,67.63692462,-0.1868115234,9.74802887,-0.2742297363
6730,67.64697562,-0.1779798889,9.76673996,-0.2752775574
6731,67.65702663,-0.1591191101,9.783505096,-0.2682421875
6732,67.66707762,-0.1568737793,9.779762878,-0.2763253784
6733,67.67712962,-0.1683998108,9.76554245,-0.2565664673
6734,67.68718062,-0.1839674377,9.7502742,-0.240100708
6735,67.69723162,-0.1953437805,9.775870972,-0.2773731995
6736,67.70728263,-0.2116598511,9.776320038,-0.3065625
6737,67.71733362,-0.2248324585,9.764943695,-0.339793396
6738,67.72738463,-0.2290237427,9.74219101,-0.3085084534
6739,67.73743662,-0.2067201233,9.722132721,-0.2871029663
6740,67.74748762,-0.1974394226,9.708361359,-0.2773731995
6741,67.75753862,-0.1998344421,9.713151398,-0.2829116821
6742,67.76758962,-0.2083666992,9.7609021,-0.2592608643
6743,67.77764063,-0.2047741699,9.785750427,-0.2531236267
6744,67.78769162,-0.1990859985,9.778265991,-0.2728825378
6745,67.79774363,-0.2038760376,9.752818909,-0.2920426941
6746,67.80779462,-0.2140548706,9.709558868,-0.3240760803
6747,67.81784562,-0.1999841309,9.723779297,-0.2832110596
6748,67.82789662,-0.168848877,9.752070465,-0.2781216431
6749,67.83794762,-0.150586853,9.763895874,-0.2731819153
6750,67.84799863,-0.157023468,9.777966614,-0.2505789185
6751,67.85805062,-0.16615448,9.785750427,-0.2404000854
6752,67.86810163,-0.1880090332,9.787696381,-0.2444416809
6753,67.87815262,-0.214354248,9.773026886,-0.2659968567
6754,67.88820362,-0.2291734314,9.77138031,-0.2727328491
6755,67.89825462,-0.2140548706,9.754615173,-0.2664459229
6756,67.90830562,-0.2351609802,9.71868988,-0.2528242493
6757,67.91835663,-0.2285746765,9.702822876,-0.2531236267
6758,67.92840862,-0.2209405518,9.721384277,-0.2534230042
6759,67.93845963,-0.1989363098,9.756561127,-0.2412982178
6760,67.94851062,-0.1670526123,9.763446808,-0.2504292297
6761,67.95856162,-0.1537303162,9.754465485,-0.2404000854
6762,67.96861262,-0.154329071,9.74563385,-0.24923172
6763,67.97866462,-0.1633103943,9.744286652,-0.2670446777
6764,67.98871563,-0.172591095,9.758357391,-0.2496807861
6765,67.99876662,-0.1775308228,9.761201477,-0.2360591125
6766,68.00881762,-0.1872605896,9.76554245,-0.2285746765
6767,68.01886862,-0.1881587219,9.774972839,-0.2192939758
6768,68.02891962,-0.1999841309,9.763297119,-0.2026785278
6769,68.03897162,-0.227227478,9.761650543,-0.2082170105
6770,68.04902262,-0.2513273621,9.77138031,-0.2468367004
6771,68.05907363,-0.2534230042,9.754914551,-0.247585144
6772,68.06912462,-0.2565664673,9.748178558,-0.2649490356
6773,68.07917562,-0.246537323,9.758207703,-0.2306703186
6774,68.08922662,-0.2511776733,9.762249298,-0.2137554932
6775,68.09927862,-0.2474354553,9.766141205,-0.2065704346
6776,68.10932962,-0.2254312134,9.762698364,-0.1884580994
6777,68.11938062,-0.2206411743,9.752369843,-0.2127076721
6778,68.12943163,-0.2495310974,9.773326263,-0.2231858826
6779,68.13948262,-0.2868035889,9.744885406,-0.2351609802
6780,68.14953362,-0.2463876343,9.69069809,-0.214354248
6781,68.15958562,-0.1793270874,9.71644455,-0.2025288391
6782,68.16963662,-0.1300794983,9.756112061,-0.2035766602
6783,68.17968762,-0.1414558411,9.754615173,-0.2242337036
6784,68.18973862,-0.1802252197,9.733209686,-0.2583627319
6785,68.19978963,-0.2243833923,9.713450775,-0.2803669739
6786,68.20984062,-0.2673440552,9.726174316,-0.2576142883
6787,68.21989262,-0.2766247559,9.754465485,-0.2100132751
6788,68.22994362,-0.259410553,9.766290894,-0.1718426514
6789,68.23999462,-0.2580633545,9.769883423,-0.1857637024
6790,68.25004562,-0.2477348328,9.775870972,-0.1890568542
6791,68.26009662,-0.2267784119,9.740394745,-0.1700463867
6792,68.27014763,-0.205821991,9.754315796,-0.1832189941
6793,68.28019962,-0.1839674377,9.754016418,-0.2163002014
6794,68.29025062,-0.17902771,9.739346924,-0.2195933533
6795,68.30030162,-0.185464325,9.728419647,-0.2026785278
6796,68.31035262,-0.1930984497,9.749825134,-0.1836680603
6797,68.32040362,-0.1950444031,9.742640076,-0.1872605896
6798,68.33045462,-0.2176473999,9.755812683,-0.1919009399
6799,68.34050663,-0.2273771667,9.783654785,-0.1692979431
6800,68.35055762,-0.2290237427,9.72572525,-0.1408570862
6801,68.36060862,-0.2016307068,9.701325989,-0.2010319519
6802,68.37065962,-0.168848877,9.749226379,-0.1537303162
6803,68.38071062,-0.1636097717,9.762848053,-0.119002533
6804,68.39076163,-0.1871109009,9.753267975,-0.1466949463
6805,68.40081362,-0.1850152588,9.740694122,-0.1338217163
6806,68.41086463,-0.1628613281,9.752519531,-0.2080673218
6807,68.42091562,-0.1664538574,9.735904083,-0.2243833923
6808,68.43096662,-0.1878593445,9.707463226,-0.1847158813
6809,68.44101762,-0.2151026917,9.715546417,-0.1598675537
6810,68.45106862,-0.2263293457,9.747879181,-0.1466949463
6811,68.46112062,-0.2282752991,9.761201477,-0.1499880981
6812,68.47117162,-0.2424957275,9.762398987,-0.1276844788
6813,68.48122263,-0.2345622253,9.769434357,-0.100740509
6814,68.49127362,-0.2040257263,9.774673462,-0.137713623
6815,68.50132462,-0.17902771,9.790690155,-0.1910028076
6816,68.51137562,-0.1616638184,9.785750427,-0.2245330811
6817,68.52142762,-0.1510359192,9.7609021,-0.2212399292
6818,68.53147863,-0.1787283325,9.695488129,-0.2086660767
6819,68.54152962,-0.2007325745,9.690249023,-0.1886077881
6820,68.55158063,-0.227227478,9.711055756,-0.1541793823
6821,68.56163162,-0.2167492676,9.728269958,-0.1502874756
6822,68.57168212,-0.1930984497,9.742640076,-0.1704954529
6823,68.58173412,-0.1842668152,9.758357391,-0.1609153748
6824,68.59178512,-0.1850152588,9.742789764,-0.1610650635
6825,68.60183613,-0.1700463867,9.72572525,-0.1829196167
6826,68.61188712,-0.1695973206,9.738149414,-0.1737886047
6827,68.62193812,-0.1731898499,9.768985291,-0.1451980591
6828,68.63198912,-0.1992356873,9.775272217,-0.1444496155
6829,68.64204112,-0.2291734314,9.782606964,-0.1538800049
6830,68.65209212,-0.2281256104,9.77841568,-0.1604663086
6831,68.66214312,-0.2248324585,9.790989532,-0.1499880981
6832,68.67219413,-0.2311193848,9.786947937,-0.1481918335
6833,68.68224512,-0.2176473999,9.75147171,-0.1628613281
6834,68.69229612,-0.1996847534,9.724976807,-0.162412262
6835,68.70234812,-0.1666035461,9.709708557,-0.1516346741
6836,68.71239912,-0.1444496155,9.723629608,-0.1652563477
6837,68.72245012,-0.1499880981,9.741891632,-0.2028282166
6838,68.73250112,-0.1749861145,9.751022644,-0.2225871277
6839,68.74255213,-0.1896556091,9.755213928,-0.2002835083
6840,68.75260412,-0.1944456482,9.766141205,-0.1927990723
6841,68.76265512,-0.2137554932,9.770332489,-0.1893562317
6842,68.77270612,-0.2406994629,9.756112061,-0.1727407837
6843,68.78275712,-0.2471360779,9.75970459,-0.1426533508
6844,68.79280812,-0.216000824,9.759554901,-0.1514849854
6845,68.80285912,-0.1933978271,9.752369843,-0.1621128845
6846,68.81291113,-0.1675016785,9.734556885,-0.1558259583
6847,68.82296212,-0.1622625732,9.729617157,-0.1445993042
6848,68.83301312,-0.1802252197,9.747729492,-0.1695973206
6849,68.84306412,-0.1887574768,9.765392761,-0.2110610962
