"event","experiment time","system time","system time text"
"START",0.000000000E0,1636570344.819,"2021-11-10 19:52:24.819 UTC+01:00"
"PAUSE",1.503145426E1,1636570359.850,"2021-11-10 19:52:39.850 UTC+01:00"
