"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.724439000E-2,-2.888735056E0,7.475177765E0,3.755236149E0
2.967402600E-2,-2.723630428E0,7.381558895E0,3.707379580E0
3.210366100E-2,-2.582154751E0,7.228417873E0,3.637987614E0
3.453246300E-2,-2.436192513E0,7.063313484E0,3.606881142E0
3.696131800E-2,-2.271087885E0,6.938886642E0,3.611666679E0
3.939090100E-2,-2.115554333E0,6.804589272E0,3.724129438E0
4.182053600E-2,-1.976471543E0,6.720840454E0,3.817449331E0
4.424939000E-2,-1.775474429E0,6.591628075E0,3.961018801E0
4.667824500E-2,-1.586441398E0,6.460022926E0,4.121636868E0
4.910782800E-2,-1.409073472E0,6.309275150E0,4.265206337E0
5.153746300E-2,-1.258325577E0,6.163013935E0,4.413561344E0
5.396626500E-2,-1.098006487E0,6.040979862E0,4.583451748E0
5.639506800E-2,-9.735797048E-1,5.952445507E0,4.751248360E0
5.882475500E-2,-8.416753411E-1,5.854339600E0,4.954638481E0
6.125439000E-2,-7.435696125E-1,5.739484310E0,5.155934811E0
6.368319300E-2,-6.478567123E-1,5.636293888E0,5.378467083E0
6.611199500E-2,-5.593222976E-1,5.485546112E0,5.620141983E0
6.854163000E-2,-4.564309120E-1,5.389832973E0,5.902794361E0
7.097126500E-2,-3.675973713E-1,5.241477966E0,6.218647003E0
7.340006800E-2,-2.766701281E-1,5.109573841E0,6.570691109E0
7.582887000E-2,-1.713859290E-1,4.961218834E0,6.956234455E0
7.825855700E-2,-4.695914313E-2,4.805685043E0,7.353443146E0
8.068819300E-2,5.832505226E-2,4.623830795E0,7.794021606E0
8.311699500E-2,1.734796464E-1,4.465605259E0,8.162815094E0
8.554579700E-2,2.548356056E-1,4.365106583E0,8.447561264E0
8.797543200E-2,3.385843933E-1,4.216751575E0,8.754141808E0
9.040506800E-2,3.696911037E-1,4.042075634E0,9.089435577E0
9.283392200E-2,4.414757788E-1,3.862314939E0,9.419645309E0
9.526272400E-2,5.228317380E-1,3.694817305E0,9.740582466E0
9.769235900E-2,6.137589812E-1,3.489034414E0,1.010907745E1
1.001219950E-1,6.687939167E-1,3.244667530E0,1.045155048E1
1.025507970E-1,9.705886841E-1,2.871088028E0,1.071476078E1
1.049795990E-1,1.049551845E0,2.571985245E0,1.114337540E1
1.074092860E-1,1.092622638E0,2.315654039E0,1.120080280E1
1.098389220E-1,1.212263823E0,2.057229280E0,1.067886829E1
1.122677240E-1,1.360917926E0,1.829911113E0,1.034626579E1
1.146965260E-1,1.521237016E0,1.604686737E0,1.032951641E1
1.171261610E-1,1.715055585E0,1.458724499E0,1.051137066E1
1.195557970E-1,1.829911113E0,1.327119231E0,1.078923702E1
1.219845990E-1,1.841875196E0,1.216750264E0,1.100937653E1
1.244134530E-1,1.925923109E0,1.116251707E0,1.114816093E1
1.268430880E-1,2.134098768E0,1.068395257E0,1.119362450E1
1.292727240E-1,2.270489693E0,1.185643673E0,1.110748291E1
1.317015260E-1,2.385344982E0,1.291226864E0,1.093041420E1
1.341303280E-1,2.471785784E0,1.403689623E0,1.082752228E1
1.365600150E-1,2.514856577E0,1.789233088E0,1.081555843E1
1.389896510E-1,2.579462767E0,2.356631279E0,1.105962658E1
1.414184530E-1,2.703889608E0,2.758625507E0,1.116730309E1
1.438472550E-1,2.809173822E0,2.813660383E0,1.100219822E1
1.462768900E-1,2.792423964E0,2.476272345E0,1.084666538E1
1.487065260E-1,2.682354212E0,1.887338877E0,1.068365383E1
1.511353280E-1,2.703889608E0,1.255334616E0,1.052572727E1
1.535641300E-1,2.617748022E0,6.278168559E-1,1.036780167E1
1.559938180E-1,2.605783939E0,1.636092514E-1,1.021466064E1
1.584234530E-1,2.610569477E0,-1.453639716E-1,1.003011417E1
1.608522550E-1,2.567498684E0,-2.841476798E-1,9.872187614E0
1.632810570E-1,2.533999205E0,-3.152543902E-1,9.793225288E0
1.657106930E-1,2.438286304E0,-1.716850251E-1,9.762118340E0
