"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.690306250E-1,-2.323998697E-2,-3.314040601E-2,1.101039536E-2
1.790396250E-1,-2.215842158E-2,-4.048004746E-2,1.200855523E-2
1.890496250E-1,-1.930298284E-2,-3.917722777E-2,9.900396690E-3
1.990596250E-1,-1.102251932E-2,-3.219842911E-2,7.063774392E-3
2.090696250E-1,-8.370809257E-3,-3.248072416E-2,1.490311697E-3
2.190786250E-1,-1.379353739E-2,-3.694684058E-2,-1.982983202E-3
2.290886250E-1,-1.782076992E-2,-4.345667362E-2,-4.326032475E-3
2.390676250E-1,-1.865193620E-2,-4.692374170E-2,-5.620466545E-3
2.490776250E-1,-1.018787827E-2,-4.601347446E-2,-1.857684925E-3
2.590876250E-1,-3.289465792E-3,-3.810617328E-2,-3.558151424E-3
2.690976250E-1,3.076554276E-3,-2.888870612E-2,-7.983166724E-4
2.791066250E-1,7.178790867E-3,-1.735563576E-2,-4.302334040E-3
2.891166250E-1,9.027557448E-3,-1.021090895E-2,-2.806968987E-3
2.991266250E-1,6.951465271E-3,-4.243079573E-3,-2.279512584E-3
3.091366250E-1,4.715475254E-3,-5.837246776E-3,-6.464608014E-4
3.191466250E-1,3.794092685E-3,-1.308090240E-2,7.221326232E-4
3.291556250E-1,4.084910266E-3,-1.975797862E-2,-9.135808796E-4
3.391656250E-1,6.523724645E-3,-2.849147096E-2,-1.307476312E-3
3.491756250E-1,9.192477912E-3,-4.246321321E-2,-2.361822873E-3
3.591856250E-1,8.597020060E-3,-5.628091469E-2,1.523159444E-3
3.691946250E-1,8.838303387E-3,-7.195734978E-2,3.780014813E-4
3.792046250E-1,6.414134055E-3,-9.257659316E-2,-1.649098471E-3
3.892146250E-1,-1.312228851E-3,-1.084783301E-1,-3.659252077E-3
3.992246250E-1,-8.803498000E-3,-1.266298741E-1,-1.046982687E-2
4.092336250E-1,-1.272713393E-2,-1.426269412E-1,-1.684410311E-2
4.192436250E-1,-1.272216719E-2,-1.541271806E-1,-1.992735639E-2
4.292536250E-1,-7.409959100E-3,-1.602508426E-1,-2.044347674E-2
4.392636250E-1,-6.166622043E-3,-1.620167196E-1,-1.738992706E-2
4.492736250E-1,-1.352425665E-3,-1.590819061E-1,-1.593877003E-2
4.592526250E-1,-2.298060805E-3,-1.557408273E-1,-1.434167195E-2
4.692626250E-1,-5.174007267E-3,-1.609355956E-1,-1.223431248E-2
4.792716250E-1,-1.372360811E-2,-1.707774550E-1,-1.272300258E-2
4.892816250E-1,-2.242602035E-2,-1.801003814E-1,-1.680482924E-2
4.992916250E-1,-2.123858780E-2,-1.858478040E-1,-2.025908977E-2
5.093016250E-1,-1.673305035E-2,-1.825071424E-1,-2.371507324E-2
5.193106250E-1,-1.404855307E-2,-1.736607254E-1,-2.544129267E-2
5.293206250E-1,-9.230096824E-3,-1.645282209E-1,-2.174882032E-2
5.393306250E-1,-7.889491506E-3,-1.589200497E-1,-1.628725044E-2
5.493406250E-1,-1.204535272E-2,-1.571293473E-1,-1.157345623E-2
5.593496250E-1,-1.348392479E-2,-1.626160145E-1,-1.173637062E-2
5.693596250E-1,-1.560060494E-2,-1.701410413E-1,-1.556732785E-2
