"event","experiment time","system time","system time text"
"START",0.000000000E0,1636037002.396,"2021-11-04 15:43:22.396 UTC+01:00"
"PAUSE",7.931777030E1,1636037081.714,"2021-11-04 15:44:41.714 UTC+01:00"
