"event","experiment time","system time","system time text"
"START",0.000000000E0,1636495740.160,"2021-11-09 23:09:00.160 UTC+01:00"
"PAUSE",2.663628911E1,1636495766.796,"2021-11-09 23:09:26.796 UTC+01:00"
