"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636561769475479E9,"2021-11-10 17:29:29.475 UTC+01:00"
"PAUSE",4.564560437502223E1,1.636561815121885E9,"2021-11-10 17:30:15.122 UTC+01:00"
