"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.487393700E-2,4.145660400E0,3.836929321E0,7.853530884E0
3.984830200E-2,4.145660400E0,3.836929321E0,7.853530884E0
4.482266800E-2,4.145660400E0,3.836929321E0,7.853530884E0
4.979703300E-2,4.145660400E0,3.836929321E0,7.853530884E0
5.477139800E-2,4.145660400E0,3.836929321E0,7.853530884E0
5.974576300E-2,4.111740112E0,4.007522583E0,7.415740967E0
6.472012900E-2,3.982162476E0,4.202133179E0,6.836471558E0
6.969449400E-2,3.901016235E0,4.151931763E0,6.768081665E0
7.466885900E-2,4.013977051E0,4.153686523E0,6.593826294E0
7.964322400E-2,4.140838623E0,4.127151489E0,6.539108276E0
8.461759000E-2,4.121734619E0,4.106536865E0,6.656356812E0
8.959195500E-2,4.103027344E0,4.184066772E0,6.835815430E0
9.456632000E-2,4.062301636E0,4.242294312E0,6.899291992E0
9.954068500E-2,4.038085938E0,4.240997314E0,6.909515381E0
1.045150510E-1,4.014602661E0,4.226318359E0,6.877166748E0
1.094894160E-1,4.055831909E0,4.129577637E0,6.766448975E0
1.144637810E-1,4.108474731E0,4.103012085E0,6.638732910E0
1.194381460E-1,4.157424927E0,4.212112427E0,6.764480591E0
1.244125110E-1,4.141052246E0,4.288055420E0,7.047714233E0
1.293868770E-1,4.011398315E0,4.340133667E0,7.355834961E0
1.343612420E-1,3.910461426E0,4.402664185E0,7.424545288E0
1.393356070E-1,4.028060913E0,4.399734497E0,7.186264038E0
1.443099720E-1,4.094314575E0,4.273834229E0,6.848800659E0
1.492843380E-1,4.097808838E0,4.219772339E0,6.649932861E0
1.542587030E-1,4.097808838E0,4.219772339E0,6.649932861E0
1.592330680E-1,4.097808838E0,4.219772339E0,6.649932861E0
1.642074330E-1,4.097808838E0,4.219772339E0,6.649932861E0
1.691817990E-1,3.934722900E0,4.301300049E0,6.555526733E0
1.741561640E-1,3.902328491E0,4.340194702E0,6.449340820E0
1.791305290E-1,3.982421875E0,4.351303101E0,6.225433350E0
1.841048940E-1,4.057662964E0,4.349411011E0,5.944015503E0
1.890792590E-1,4.071868896E0,4.363876343E0,5.729095459E0
1.940536250E-1,4.081924438E0,4.422042847E0,5.618911743E0
1.990279900E-1,3.955856323E0,4.491851807E0,5.628448486E0
2.040023550E-1,3.785491943E0,4.590423584E0,5.692733765E0
2.089767200E-1,3.715423584E0,4.613845825E0,5.593109131E0
2.139510860E-1,3.841659546E0,4.591659546E0,5.633514404E0
2.189254510E-1,4.074829102E0,4.652603149E0,6.001937866E0
2.238998160E-1,4.131988525E0,4.813278198E0,6.633010864E0
2.288741810E-1,4.031967163E0,4.979675293E0,7.302551270E0
2.338485470E-1,3.928192139E0,5.007385254E0,7.674819946E0
2.388229120E-1,3.967300415E0,4.974105835E0,7.640319824E0
2.437972770E-1,4.024963379E0,4.911102295E0,7.429885864E0
2.487716420E-1,4.077957153E0,4.779434204E0,6.947097778E0
