Time(s),X(m/s^2),Y(m/s^2),Z(m/s^2)
0.048424069,-3.241377354,-9.458827972,-0.478564531
0.065279017,-3.212663412,-9.475577354,-0.471386075
0.082133913,-3.234198809,-9.473184586,-0.440279365
0.09898959,-3.188735247,-9.449256897,-0.430708081
0.115845319,-3.157628536,-9.470791817,-0.409172684
0.132700423,-3.138485909,-9.466006279,-0.413958311
0.14955511,-3.088236809,-9.51386261,-0.241375983
0.16641084,-3.009273529,-9.530612946,-0.473778874
0.183266517,-2.992523909,-9.516255379,-0.540777922
0.200121413,-3.030808926,-9.501898766,-0.528813779
0.216976308,-3.097808123,-9.482755661,-0.387637258
0.233832038,-3.181556702,-9.487542152,-0.299102843
0.250687767,-3.207877874,-9.418149948,-0.294317186
0.267542663,-3.152842999,-9.36550808,-0.337387979
0.284397558,-3.152842999,-9.394221306,-0.428315252
0.301253235,-3.145664454,-9.506684303,-0.490528643
0.318108965,-3.112164974,-9.619147301,-0.437886536
0.33496386,-3.109772205,-9.638289452,-0.325423867
0.351818756,-3.148057222,-9.59282589,-0.306281298
0.368674433,-3.179163933,-9.509077072,-0.284745902
0.385530163,-3.195913792,-9.408578873,-0.411565483
0.40238511,-3.224627733,-9.367900848,-0.528813779
0.419239954,-3.248555899,-9.427721024,-0.564706147
0.436095683,-3.23180604,-9.451649666,-0.519242525
0.452951413,-3.243770123,-9.456435204,-0.411565483
0.469806308,-3.227020502,-9.430113792,-0.36849469
0.486661204,-3.179163933,-9.427721024,-0.421136797
0.503516881,-3.152842999,-9.43489933,-0.552742004
0.52037261,-3.191128016,-9.41336441,-0.660419047
0.537227506,-3.284448147,-9.425328255,-0.658026218
0.554082402,-3.325126171,-9.418149948,-0.569491804
0.570938131,-3.284448147,-9.391828537,-0.459421933
0.58779386,-3.265305519,-9.377471924,-0.354137749
0.604648756,-3.277269602,-9.422935486,-0.327816695
0.621503652,-3.238984585,-9.487542152,-0.440279365
0.638359329,-3.198306561,-9.46361351,-0.574277461
0.65521511,-3.183949709,-9.46361351,-0.471386075
0.672070006,-3.219841957,-9.43489933,-0.478564531
0.688924902,-3.282055378,-9.420542717,-0.454636306
0.705780579,-3.308376312,-9.466006279,-0.433100909
0.722636308,-3.250948668,-9.511469841,-0.406779856
0.739491204,-3.195913792,-9.511469841,-0.406779856
0.7563461,-3.131307602,-9.506684303,-0.440279365
0.773201829,-3.085843801,-9.466006279,-0.430708081
0.790057558,-3.088236809,-9.451649666,-0.425922424
0.806912454,-3.131307602,-9.456435204,-0.435493708
0.82376735,-3.133700371,-9.497113228,-0.423529595
0.840623079,-3.119343519,-9.51386261,-0.404387027
