"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.570291695E-3,1.228312030E-1,-6.084587574E-1,7.253275514E-1
1.759829168E-2,-3.508635461E-1,-4.368965626E-1,7.152913809E-1
2.762629167E-2,-8.919422626E-1,-2.301463187E-1,6.072855592E-1
3.765429169E-2,-1.407058120E0,-2.825501375E-2,4.475551844E-1
4.768129167E-2,-1.835557222E0,1.450978667E-1,3.319502771E-1
5.770929169E-2,-2.110585690E0,2.437240481E-1,3.219734728E-1
6.773729168E-2,-2.218766212E0,2.814402580E-1,3.785134554E-1
7.776529167E-2,-2.188174248E0,1.430807710E-1,4.140216112E-1
8.779329169E-2,-2.037668228E0,-9.472086281E-2,4.029796124E-1
9.782129168E-2,-1.805904627E0,-2.775468826E-1,3.872528672E-1
1.078492917E-1,-1.568807364E0,-3.424092233E-1,3.871143758E-1
1.178772917E-1,-1.407834768E0,-3.252973557E-1,3.708480895E-1
1.279052917E-1,-1.372878671E0,-2.920445800E-1,3.157182634E-1
1.379332917E-1,-1.443739414E0,-1.977516413E-1,2.202201784E-1
1.479612917E-1,-1.571232677E0,-8.285968006E-2,1.089804694E-1
1.579892917E-1,-1.664144039E0,1.738436893E-2,3.105812892E-2
1.680172917E-1,-1.664936066E0,6.568718702E-2,6.247783452E-2
1.780452917E-1,-1.607107401E0,-5.711195990E-2,1.657781154E-1
1.880732917E-1,-1.502199411E0,-3.339971006E-1,2.690128684E-1
1.981002917E-1,-1.273132920E0,-6.290428042E-1,3.282996714E-1
2.081282917E-1,-8.477675319E-1,-6.965028048E-1,3.595137894E-1
2.181562917E-1,-3.632492125E-1,-7.256290317E-1,3.767802119E-1
2.281842917E-1,6.875119358E-2,-7.815860510E-1,3.319006264E-1
2.382122917E-1,3.558416963E-1,-7.803663015E-1,2.273112088E-1
2.482402917E-1,4.048534632E-1,-7.502992153E-1,3.276729584E-2
2.582682917E-1,2.258603573E-1,-6.279101968E-1,-2.021051496E-1
2.682962917E-1,-1.186397672E-1,-5.914094448E-1,-4.180635214E-1
2.783242917E-1,-5.192932487E-1,-7.911062837E-1,-5.927626491E-1
2.883522917E-1,-8.444156647E-1,-1.114655018E0,-6.719980836E-1
2.983802917E-1,-1.073938012E0,-6.171475649E-1,-6.005590558E-1
3.084082917E-1,-1.134228706E0,-2.319988012E-1,-2.781533003E-1
3.184362917E-1,-1.060065150E0,-5.189291239E-1,9.973189980E-2
3.284642917E-1,-9.041692615E-1,-1.237696648E0,3.380808234E-1
3.384912917E-1,-7.511367202E-1,-1.836037159E0,2.916254997E-1
3.485192917E-1,-6.283167601E-1,-1.667651892E0,1.626323760E-1
3.585472917E-1,-6.005082726E-1,-8.227401376E-1,1.231787801E-1
3.685752917E-1,-6.958894134E-1,1.377608478E-1,6.052392721E-2
3.786032917E-1,-8.365054131E-1,7.178628445E-1,-1.888651773E-2
3.886312917E-1,-9.013019800E-1,6.643665433E-1,-1.269224286E-1
3.986592917E-1,-9.577849507E-1,-3.043574691E-1,-4.036261141E-1
4.086872917E-1,-1.215744495E0,-6.061282158E-1,-7.335592508E-1
4.187152917E-1,-1.313211322E0,-6.301158071E-1,-6.950901747E-1
4.287432917E-1,-1.284398913E0,6.408903003E-1,-3.209844828E-1
4.387712917E-1,-1.053030968E0,2.403787374E0,1.127919480E-1
4.487992917E-1,-6.832078099E-1,3.425137758E0,4.078214467E-1
4.588272917E-1,-2.191418707E-1,3.680209398E0,5.259689093E-1
4.688552917E-1,1.728157699E-1,3.173951864E0,5.219890475E-1
4.788832917E-1,2.835223079E-1,2.141574860E0,3.164745569E-1
4.889112917E-1,1.113297492E-1,5.838613510E-1,1.827010363E-1
4.989382917E-1,-2.994483411E-1,-7.466592789E-1,1.012311056E-1
5.089662917E-1,-8.705661893E-1,-1.394554138E0,-1.153102592E-1
5.189942917E-1,-1.417823195E0,-1.277745724E0,-3.142692149E-1
5.290222917E-1,-1.819017768E0,-4.291832745E-1,-3.892084360E-1
