"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636392192869034E9,"2021-11-08 18:23:12.869 UTC+01:00"
"PAUSE",7.327072204169235E1,1.636392266138621E9,"2021-11-08 18:24:26.139 UTC+01:00"
