"event","experiment time","system time","system time text"
"START",0.000000000E0,1636454810.308,"2021-11-09 11:46:50.308 UTC+01:00"
"PAUSE",1.500829005E1,1636454825.316,"2021-11-09 11:47:05.316 UTC+01:00"
