Time(s),X(rad/s),Y(rad/s),Z(rad/s)
0.01118522,0.624438584,-0.187071979,0.623522341
0.028045636,0.669641316,-0.410642058,0.544112206
0.044906834,0.541363359,-0.662311137,0.491579324
0.061767303,0.19928892,-1.055696726,0.486692548
0.078626886,0.007330167,-1.205965161,0.497687817
0.095487303,0.28236416,-0.990946949,0.53189528
0.112348501,0.804027677,-0.706292152,0.530673564
0.12920897,1.260941505,-0.769820273,0.410947502
0.146068553,1.328134656,-0.380099714,0.428051204
0.162928918,0.93719238,-0.146756053,0.450041711
0.179790116,0.281142443,-0.527924717,0.66994673
0.196650584,-0.87106818,-0.904206634,1.070815206
0.213510168,-1.812994719,-1.583468795,1.542389274
0.230370584,-2.068328857,-2.522951841,1.790393353
0.247231782,-1.913173556,-2.888238668,1.742747188
0.264092251,-1.739693046,-2.044047594,1.379903913
0.280951834,-1.925390601,-2.130787849,1.179545999
0.297812251,-1.539335132,-1.722741961,0.932763755
0.314673449,-0.917492569,-1.22062552,0.520900011
0.331533866,-0.416597843,-0.87732935,0.050547611
0.348393449,-0.227235183,-0.790589094,-0.471115947
0.365253866,-0.202801287,-0.355665803,-0.774096191
0.382115064,0.02443389,0.745233655,-0.722784996
0.398975532,0.706292152,1.28155756,-1.026986957
0.415835116,1.513832211,0.010842538,-1.125944257
0.432695532,1.714190125,-0.494938999,-1.405712247
0.44955673,1.518718958,-0.568240643,-1.727017879
0.466417199,1.322026134,-0.394760042,-1.916380525
0.483276782,1.165649295,-0.222501114,-1.953031421
0.500137147,0.87366432,-0.259151936,-1.878508091
0.516998397,0.435075969,-0.072232686,-1.619508743
0.533858814,-0.057419643,0.162332654,-1.213906169
0.550718397,-0.326192439,0.097582847,-0.64337486
0.567578814,-0.507003248,0.656049967,-0.210895017
0.584440011,-0.306645334,1.716480851,-0.080173701
0.60130048,0.316571593,2.3859694,-0.237772301
0.618160064,0.498604089,1.877744436,-0.412474603
0.63502048,0.166303173,1.519788027,-0.610389113
0.651881678,-0.337187678,1.35608089,-0.671473861
0.668742147,-0.745233655,1.280335903,-0.566408098
0.68560173,-1.082421303,1.3524158,-0.353833288
0.702462147,-1.517344594,1.648065925,-0.069178455
0.719323345,-1.761683464,1.951046109,0.368188173
0.736183814,-1.668834686,2.104979753,1.029277682
0.753043397,-0.590078473,1.674943209,1.006065488
0.769903761,0.524259687,1.3524158,0.594201684
0.786764959,-0.180810794,0.987129152,0.56365931
0.803625428,-1.440377831,-0.000152712,0.799446344
0.820485011,-0.226013482,-0.198067218,0.60275352
0.837345428,0.725839257,0.403159201,-0.110716067
0.854206626,0.120947756,-0.751494825,-0.914591074
0.871067095,0.045202699,-0.640320659,-1.029430389
0.887926678,0.348335654,0.0193944,-0.654370129
0.904787095,0.646429122,0.470352382,-0.269536346
0.921648293,0.646429122,0.48501271,0.049325917
0.938508761,0.469283402,-0.042912021,0.225249931
0.955368345,0.334897012,-0.988503575,0.193485871
0.972228761,0.112395898,-2.033052444,0.173938751
0.989089959,-0.502116442,-2.452093601,1.333479524
1.005950428,-1.553995371,-0.883437872,2.265632391
1.022810011,-2.014574289,-0.872442603,2.54906559
1.039670428,-1.243685007,-0.949409366,2.551508904
1.056531626,-0.003665084,-0.981173396,2.268075943
