"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.668166660E-3,-8.008346558E-1,-9.390272827E0,2.658471680E0
1.169116667E-2,-5.917195129E-1,-9.398805084E0,2.573298798E0
2.171416665E-2,-4.071533203E-1,-9.427844696E0,2.568508759E0
3.173616665E-2,-2.296224976E-1,-9.416767731E0,2.583028564E0
4.175916666E-2,-8.113128662E-2,-9.445657654E0,2.624342651E0
5.178216664E-2,-1.692979431E-1,-9.598639526E0,2.740650787E0
6.180416665E-2,-4.152365112E-1,-9.798324280E0,2.915187836E0
7.182716666E-2,-6.222560120E-1,-9.974657593E0,3.004402313E0
8.185016667E-2,-8.192463684E-1,-9.956395569E0,2.991229706E0
9.187216667E-2,-9.089099121E-1,-9.723180542E0,2.799328766E0
1.018951666E-1,-9.542655945E-1,-9.405840454E0,2.435435486E0
1.119181667E-1,-1.051862640E0,-9.186995544E0,2.090702362E0
1.219401667E-1,-1.241967316E0,-9.105115814E0,1.931732941E0
1.319631667E-1,-1.337768097E0,-9.153914337E0,2.044298859E0
1.419861667E-1,-1.462458801E0,-8.984915771E0,2.548001404E0
1.520081667E-1,-1.521286469E0,-8.929081879E0,3.152594147E0
1.620311667E-1,-1.460063782E0,-9.066047058E0,3.600762177E0
1.720541666E-1,-1.511257324E0,-9.133107605E0,3.792214050E0
1.820761666E-1,-1.603615265E0,-9.050479431E0,3.728596344E0
1.920991667E-1,-1.491199036E0,-8.991202698E0,3.677103424E0
2.021221667E-1,-1.291663971E0,-8.951235809E0,3.545676727E0
2.121441667E-1,-1.189725952E0,-8.961714020E0,3.124452667E0
2.221675833E-1,-1.102307739E0,-9.068741455E0,2.708767090E0
2.321905833E-1,-1.030307465E0,-9.277407532E0,2.492766266E0
2.422125833E-1,-8.988807678E-1,-9.478888550E0,2.257305908E0
2.522355833E-1,-6.412664795E-1,-9.657766571E0,2.002984772E0
2.622585833E-1,-3.597019958E-1,-9.788145447E0,1.890119476E0
2.722805833E-1,-1.110690308E-1,-9.868079224E0,1.868713989E0
2.823035833E-1,7.514373779E-2,-9.829010468E0,1.932631073E0
2.923265833E-1,1.200503540E-1,-9.702523499E0,2.123184814E0
3.023485833E-1,5.583389282E-2,-9.518705750E0,2.336491241E0
3.123715833E-1,1.616638184E-2,-9.433832245E0,2.491568756E0
3.223945833E-1,2.095642090E-2,-9.474098511E0,2.585423584E0
3.324165833E-1,-1.571731567E-2,-9.465865631E0,2.650089111E0
3.424395833E-1,-8.996292114E-2,-9.417965240E0,2.678679657E0
3.524625833E-1,-2.302212524E-1,-9.398655396E0,2.635718994E0
3.624845833E-1,-4.079017639E-1,-9.434131622E0,2.552791443E0
3.725075833E-1,-5.016069031E-1,-9.447154541E0,2.536625061E0
3.825305833E-1,-5.044509888E-1,-9.464817810E0,2.559377747E0
3.925525833E-1,-4.665797424E-1,-9.476942596E0,2.538121948E0
4.025755833E-1,-4.257147217E-1,-9.527387695E0,2.478246460E0
4.125975833E-1,-3.787124634E-1,-9.566456451E0,2.397564240E0
4.226205833E-1,-3.171903992E-1,-9.545799408E0,2.344574432E0
4.326435833E-1,-3.143463135E-1,-9.505832520E0,2.350112915E0
4.426655833E-1,-3.137475586E-1,-9.481133881E0,2.383942566E0
4.526885833E-1,-3.237767029E-1,-9.460776215E0,2.386936340E0
4.627115833E-1,-4.194277954E-1,-9.474846954E0,2.321522369E0
4.727335833E-1,-5.372328186E-1,-9.507329407E0,2.265089722E0
4.827565833E-1,-5.728587341E-1,-9.517208862E0,2.246228943E0
4.927795833E-1,-5.619314575E-1,-9.510323181E0,2.261048126E0
5.028015833E-1,-5.748046875E-1,-9.483528900E0,2.259551239E0
5.128245833E-1,-6.119274902E-1,-9.504784698E0,2.268532562E0
5.228475833E-1,-6.286926270E-1,-9.545200653E0,2.297422485E0
5.328695833E-1,-5.876779175E-1,-9.561516724E0,2.350861359E0
5.428925833E-1,-4.899311829E-1,-9.520651703E0,2.379002838E0
5.529155833E-1,-3.978726196E-1,-9.520801392E0,2.362836456E0
5.629375833E-1,-3.228785706E-1,-9.572144623E0,2.310445404E0
5.729605833E-1,-2.853067017E-1,-9.608518982E0,2.256258087E0
5.829835833E-1,-2.377056885E-1,-9.626032562E0,2.221230927E0
5.930055833E-1,-1.724414062E-1,-9.638606415E0,2.237397308E0
6.030285833E-1,-9.669891357E-2,-9.630972290E0,2.271676025E0
6.130515833E-1,-1.930984497E-2,-9.577084351E0,2.313888245E0
6.230735833E-1,5.358856201E-2,-9.527537384E0,2.321672058E0
6.330965833E-1,6.840774536E-2,-9.512718201E0,2.303110657E0
6.431195833E-1,6.182144165E-2,-9.516460419E0,2.268532562E0
6.531415833E-1,1.077758789E-2,-9.510023804E0,2.246528320E0
6.631645833E-1,-3.188369751E-2,-9.526938629E0,2.278711395E0
6.731875833E-1,-4.101470947E-2,-9.533075867E0,2.361938324E0
6.832095833E-1,-2.155517578E-2,-9.523346100E0,2.441123657E0
6.932325833E-1,2.200424194E-2,-9.507778473E0,2.464774475E0
7.032555833E-1,8.158035278E-2,-9.473649445E0,2.458786926E0
7.132775833E-1,1.585203552E-1,-9.445507965E0,2.460732880E0
7.233005833E-1,2.290237427E-1,-9.443262634E0,2.405797119E0
7.333235833E-1,2.594105530E-1,-9.441616058E0,2.363884277E0
7.433455833E-1,2.517764282E-1,-9.456285553E0,2.289638672E0
7.533685833E-1,2.083666992E-1,-9.473499756E0,2.216889954E0
7.633915833E-1,1.543290710E-1,-9.535770264E0,2.154918823E0
7.734135833E-1,8.083190918E-2,-9.606273651E0,2.133363647E0
7.834365833E-1,1.556762695E-2,-9.653724976E0,2.138453064E0
7.934595833E-1,-3.622467041E-2,-9.673932953E0,2.164498901E0
8.034815833E-1,-7.589218140E-2,-9.701325989E0,2.234403534E0
8.135045833E-1,-1.398092651E-1,-9.710457001E0,2.324516144E0
8.235275833E-1,-1.672023010E-1,-9.656868439E0,2.351609802E0
8.335495833E-1,-1.366658020E-1,-9.564809875E0,2.358345795E0
8.435725833E-1,-9.819580078E-2,-9.527537384E0,2.330354004E0
8.535955833E-1,-4.924758911E-2,-9.499096527E0,2.293979645E0
8.636175833E-1,-3.068618774E-2,-9.449250183E0,2.261497192E0
8.736405833E-1,1.122665405E-2,-9.393116913E0,2.229912872E0
8.836635833E-1,2.395019531E-2,-9.342821503E0,2.190095673E0
8.936855833E-1,2.993774414E-4,-9.350455627E0,2.160756683E0
9.037085833E-1,5.613327026E-2,-9.389674072E0,2.167792053E0
9.137305833E-1,5.373825073E-2,-9.450747070E0,2.176623688E0
9.237535833E-1,-6.271957397E-2,-9.509874115E0,2.178869019E0
9.337765833E-1,-2.059716797E-1,-9.582772522E0,2.150128784E0
9.437985833E-1,-3.390449524E-1,-9.644294586E0,2.107168121E0
9.538215833E-1,-3.983216858E-1,-9.674082642E0,2.099683685E0
9.638445833E-1,-3.782633972E-1,-9.700727234E0,2.166145477E0
9.738665833E-1,-3.281176758E-1,-9.754166107E0,2.275268555E0
9.838895833E-1,-2.609074402E-1,-9.754016418E0,2.369273071E0
9.939125833E-1,-1.948947144E-1,-9.678872681E0,2.413580933E0
1.003934583E0,-8.337661743E-2,-9.612410889E0,2.328857117E0
1.013957583E0,3.412902832E-2,-9.545350342E0,2.207160187E0
1.023980583E0,1.423539734E-1,-9.495803375E0,2.110161896E0
1.034002583E0,1.456471252E-1,-9.515861664E0,2.121987305E0
1.044025583E0,1.254391479E-1,-9.569899292E0,2.189347229E0
