"event","experiment time","system time","system time text"
"START",0.000000000E0,1636390364.860,"2021-11-08 17:52:44.860 UTC+01:00"
"PAUSE",3.468818858E1,1636390399.548,"2021-11-08 17:53:19.548 UTC+01:00"
