"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636492825215897E9,"2021-11-09 22:20:25.216 UTC+01:00"
"PAUSE",4.228700204167399E1,1.636492867503254E9,"2021-11-09 22:21:07.503 UTC+01:00"
