"event","experiment time","system time","system time text"
"START",0.000000000E0,1636143170.280,"2021-11-05 21:12:50.280 UTC+01:00"
"PAUSE",1.459753840E2,1636143316.256,"2021-11-05 21:15:16.256 UTC+01:00"
