Time(s),X(m/s^2),Y(m/s^2),Z(m/s^2)
0.001146688,-1.117950082,-14.05995083,3.868950129
0.018173835,-0.465000033,-10.32705021,2.677050114
0.03520112,-0.691950023,-9.949050903,4.429050446
0.05222831,-0.988950074,-9.618000031,4.159049988
0.069255602,-0.60405004,-8.898000717,4.125
0.086282748,-0.046050001,-7.179000378,3.535950184
0.103310039,0.367050022,-5.268000126,2.836950064
0.120337198,0.757950008,-3.913050175,2.409000158
0.137364294,1.023000002,-3.376050234,2.265000105
0.154391699,1.138050079,-3.561000109,2.500050068
0.171418985,0.655050039,-3.865050077,2.808000088
0.188446141,-0.106050007,-4.156949997,3.153000116
0.205473214,-0.466950029,-4.186050415,3.352050066
0.222500535,-0.553050041,-4.429950237,3.238950253
0.239527694,-0.904950023,-5.239050388,2.689050198
0.256555014,-1.078050017,-6.855000496,2.458950043
0.273582165,-1.413000107,-8.959950447,1.947000146
0.290609466,-2.026050091,-10.17900085,1.386000037
0.30763685,-2.119050026,-9.493950844,2.017950058
0.324663922,-0.928950071,-8.536050797,3.046050072
0.341691055,0.336000025,-7.927950382,3.819000244
0.358718351,0.613950014,-7.365000248,3.426000118
0.375745507,0.527999997,-7.465950489,3.193950176
0.392772798,0.339000017,-7.248000145,3.187050104
0.409799959,0.370050013,-6.907950401,3.307050228
0.42682726,0.907950044,-6.508050442,2.3989501
0.443854406,1.299000025,-6.301950455,1.795950055
0.460881722,1.102050066,-5.96505022,0.915000022
0.477908902,1.497000098,-5.538000107,1.993950129
0.494936197,1.660050035,-7.477950573,5.839950085
0.511963348,-1.351050019,-13.94205093,6.562950134
0.528990669,-4.236000061,-12.3169508,-7.333050251
0.546017834,-2.677050114,-12.28305054,-7.498050213
0.563045145,-4.390950203,-19.75305176,4.552050114
0.580072222,-9.514950752,-34.06605148,12.54405022
0.597099396,-6.139050484,-15.13200092,8.890050888
0.61412676,3.241050243,-6.973050117,-3.652950287
0.631154063,4.440000057,-3.870000124,-12.62205029
0.648181203,5.55300045,-7.114050388,0.52395004
0.665208253,-3.175050259,-13.64100075,0.51000005
0.682235567,-5.410950184,-17.19105148,-1.150950074
0.699262714,-2.461950064,-13.30305099,3.096000195
0.71629001,-1.477950096,-10.28595066,2.434950113
0.733317161,-0.283050001,-7.798950195,2.758050203
0.750344443,-0.742950022,-6.264000416,1.963050127
0.767371604,-2.116950035,-6.586950302,2.485050201
0.784398918,-1.975950122,-6.526950359,2.634000063
0.801426089,-1.444050074,-5.866950512,2.377950191
