"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636481695284807E9,"2021-11-09 19:14:55.285 UTC+01:00"
"PAUSE",4.915293587499764E1,1.636481744437520E9,"2021-11-09 19:15:44.438 UTC+01:00"
